alcohol_content,acidity,sugar_content,tannin_level,wine_color,wine_age,wine_country,wine_region
9.259892678936012,0.851232864218764,10.161663486156613,5,#95956a,15,Kiribati,North Eva
9.423500183736905,0.5461517401272431,12.667332982644439,5,#5d4a6f,37,Jordan,Tryciaport
13.967673500417732,0.6451585397124291,6.734267781488597,1,#93f3a7,41,Mauritius,Port Tommiestead
10.086646725656465,0.7060119397705421,8.629301607143134,8,#2b5acd,48,Virgin Islands, British,Rogers
9.717738379957154,0.9199033308774233,8.237896904349327,9,#033975,48,Saint Kitts and Nevis,Deshawnfield
14.337289299699478,1.0271866124356164,14.986079066526145,5,#bbac08,12,Antigua and Barbuda,Pipermouth
14.850976580753922,0.9445213471539318,12.799166516866535,6,#9de601,1,Virgin Islands, U.S.,South Ethylside
8.658457680838183,1.0806770612718537,9.099327446892858,1,#30d75d,44,Albania,West Maryseworth
12.05393423163332,0.8174652203917503,2.6223625014536083,6,#fd3c82,41,Sierra Leone,Cassandreland
12.911359010147862,0.684521082486026,13.010878365021199,4,#6c2e3d,30,Mozambique,South Kennithboro
8.541280038305558,0.8787986598210409,3.580791711807251,6,#b83eef,12,Albania,Lake Easter
14.611606163787656,0.6306067519821227,5.906185870990157,4,#e7bc92,44,Saint Helena,Lake Oliver
13.3096290002577,0.876258181896992,1.1978651592507958,4,#d45b9f,33,Estonia,Lake Justine
9.09308207698632,0.756865345640108,12.74205730156973,7,#8faa94,16,Angola,South Letitiaville
9.874259619507939,1.0776005197549239,3.8190264897421002,5,#b1ccfc,10,Norfolk Island,West Taya
13.551375250215642,0.6874279676470906,1.3663178808055818,5,#cdd45d,7,Finland,Jeniferside
8.031786749023013,1.182580259302631,12.876609183847904,1,#04f9aa,19,Saint Vincent and the Grenadines,Normal
10.736004336620681,1.1020934088155627,7.357041619718075,9,#17d5a3,27,Lao People's Democratic Republic,Binsshire
14.411489107413217,1.1503092803293837,4.577989098150283,2,#ba483a,47,Cambodia,Otiliaside
11.871863143867813,0.7067369236377999,8.9688531877473,1,#a3bbd8,39,Guinea,Chandler
11.635828858823515,1.176408130582422,6.815674304030836,1,#a9e895,3,Pitcairn Islands,West Hector
12.864267941447906,0.7181424018926919,6.421242651063949,10,#ba0c84,27,Antigua and Barbuda,Lavernachester
9.132231131778099,1.0783617063658313,7.895661954768002,8,#d9b81a,38,Northern Mariana Islands,East Jairoboro
8.52581258059945,0.93445437932387,14.260795896872878,1,#cae4ac,42,Congo,West Carlotta
13.985924898996018,0.5732073104009032,2.570452593266964,1,#1b3d17,19,Belgium,East Laylastad
14.587075596908107,0.824135106196627,10.124434725381434,3,#a4e63f,35,Monaco,Apple Valley
8.756717570475303,1.0831234653247521,14.553369257599115,10,#4eadd5,41,Saint Lucia,South Ruby
13.324165869387798,1.1352153688669204,13.74326251912862,8,#e04832,11,Somalia,Watersstead
10.28899359179195,0.8430453507229685,7.077362917829305,10,#37be4d,12,New Zealand,Lake Rexchester
9.638310983544216,0.954411189025268,13.712858062237501,9,#afbd5a,50,Saint Martin,Philadelphia
13.152748290565796,1.0437978826696053,14.87052475195378,4,#ebb8ee,44,Qatar,Lorenaton
9.248593705822714,0.8143401752691716,2.6736312503926456,4,#508500,31,Bermuda,Fort Pinkie
8.979511710465886,0.9395597942871973,6.032990550622344,5,#1b70e9,30,Dominican Republic,Loveland
10.93075458263047,0.6940278948051855,11.755141616333276,1,#2043cc,37,Myanmar,West Cyrus
10.625288011622615,1.0272615589667111,12.389826021622866,10,#4dc07f,1,Gibraltar,Roscoeburgh
12.22268073190935,1.0833344741491602,13.023125778883696,9,#2da1ec,41,Bahamas,Allisonton
13.176494133193046,0.5839227879419923,4.148452665191144,8,#f62aee,7,Dominica,Weissnatville
9.551358434953727,0.6142203604569658,7.072565095964819,4,#67d780,33,Angola,North Ethelyn
8.497698343242519,0.84975337467622,9.780493040569127,1,#dbf719,23,Slovakia,Mohrville
9.349077714257874,1.0007418839260935,10.483401552774012,7,#facce5,48,Bhutan,Morarstead
10.726997127756476,0.7424949142150581,12.359905218705535,9,#31d7da,34,Faroe Islands,Riceburgh
9.22587128484156,1.0495762351667508,8.368946745526046,4,#ca88ff,7,Madagascar,Fort Leonetown
10.624687570496462,1.1891461028018966,6.799011914990842,2,#67cfe9,9,South Georgia and the South Sandwich Islands,Bryanaberg
13.126362433074974,0.5808686389354989,11.786013856064528,7,#d03a1a,11,Niger,Hyattboro
11.373118812451139,0.9420501115731894,11.486466965638101,2,#21dc5e,9,China,Lake Beatrice
8.722367920097895,0.5137053176527843,4.21283537754789,2,#199d46,26,Faroe Islands,Johnsstead
15.088998999097385,0.8406187186017633,12.327438436914235,4,#bea2f5,50,Kenya,New Britain
15.308190101175569,0.8250847846036777,7.9353287518024445,1,#bfcead,18,Faroe Islands,Mount Vernon
11.759729592711665,0.9187499510822817,6.842492402996868,6,#271ab3,10,Romania,Yuba City
12.16371446219273,0.9450490217655897,5.777616294566542,8,#71201b,18,Hong Kong,West Ozella
11.123609893373214,0.7622781519312412,12.648075743112713,6,#fe294e,32,Botswana,Barnstable Town
9.181687273201533,0.840198697312735,14.291831584181637,2,#bbf0d7,33,Trinidad and Tobago,Wuckertfort
12.609038373455405,0.9248732023173942,13.436022610869259,4,#76d4a2,50,Antarctica,Herminioborough
8.700321845361032,0.8067255156580359,5.736722335219383,7,#beaf7c,50,Jamaica,Baumbachbury
10.451195676694624,0.896946284151636,11.273178487084806,3,#bf3ac2,50,Greenland,Grand Rapids
8.31835149624385,0.8378285530954599,8.338243475183845,8,#ccb458,25,Uzbekistan,Port Arlieport
10.106397866737098,1.0705923225963487,3.209480926860124,7,#faed02,17,Wallis and Futuna,Haileyworth
14.816790215088986,0.7441463641822338,4.138532046228647,9,#fcad1a,46,Tajikistan,Fort Constance
11.257757006213069,0.952541838074103,14.895080260932446,4,#127ba3,14,Tuvalu,Bethport
9.141806211089715,0.8436369727365672,6.858054087031633,2,#06ce92,16,Puerto Rico,Fort Olenmouth
8.020720665343106,0.8741522141499445,1.8869300074875355,1,#48c3ad,16,Peru,Fishertown
12.624902621726505,0.8305870781419799,3.2477406300604343,1,#5d94a6,48,Mongolia,Graceshire
14.780888276407495,1.0881838731234894,5.191810163203627,6,#2941ac,26,Saudi Arabia,New Kaylahcester
13.117569516296498,1.061429160251282,12.923724340740591,3,#ece2e2,7,Monaco,Harrischester
14.588292843080126,0.6628496288787573,14.524508750066161,9,#aff475,15,Gambia,West Napoleonland
12.633322861627676,0.5622409369330853,9.193462722934783,1,#8aba4e,45,Burundi,Ferryshire
10.195390732958913,0.6646488691214472,4.296168490778655,7,#aa1b7e,10,Namibia,East Verdacester
13.625842089648359,1.0943109997315332,6.65941343922168,7,#31f310,41,Virgin Islands, U.S.,Port Lillian
15.24362311186269,0.9886430587852373,3.2262834212742746,7,#828cfc,50,French Southern Territories,Nicolasstad
11.838952704682015,0.8722462184494362,13.526170949917287,5,#d1fee8,22,Guyana,Clairfield
9.352191456826404,0.956868288735859,9.180552297271788,8,#bc70e5,42,Ecuador,Bashirianville
12.114844451542012,0.9713106249691918,5.136020387057215,3,#f42e7a,45,Senegal,North Claire
11.766560283256695,0.6473148478660733,2.240275816526264,7,#ea5f1d,35,Sint Maarten,New Tiana
9.17226623755414,0.9433035249821842,12.712874139659107,3,#2f4fc9,11,Lao People's Democratic Republic,Chesleyfurt
12.161740709096193,0.5196961859008298,3.9293776019476354,7,#fdb5b6,16,Haiti,South Adolph
13.347075870377012,1.1068929090630264,11.531991237774491,5,#33e2ef,15,Brazil,Lake Heavencester
9.00243889610283,1.0120387283619494,1.560081373900175,1,#ffacf1,9,Algeria,Kiehnside
8.528034652816132,0.6654053046600893,11.863041122443974,7,#75e4cd,50,Ireland,Kovacekshire
11.669300805195235,0.9029439772479235,1.8490774645470083,4,#0ee644,2,Central African Republic,Lubbock
9.191440930706449,0.6462277327431366,9.729706195183098,3,#ef5069,9,Denmark,Fort Odessa
8.800177132477984,0.7299965358106419,9.406314720865339,4,#4630f9,33,Bhutan,Bethlehem
9.957546265912242,0.8067209487548097,11.056203143205494,3,#fddcef,2,Hong Kong,Konopelskichester
9.528223442728631,0.735905699012801,5.024565958883613,6,#3afe2d,9,Jamaica,West Babylon
14.14781205484178,0.6251231234055012,3.7451830562204123,10,#09c27d,39,Kiribati,Kolbyfield
12.632317714276724,0.643456301628612,9.44909312715754,1,#df6642,37,Saint Pierre and Miquelon,Port Alvertacester
12.345918937469833,0.7487302854424343,10.383796169422567,7,#f9cf90,33,Oman,Erdmanport
12.847866046475247,0.9464402690762654,2.9004913540557027,1,#cbbede,12,Trinidad and Tobago,South Eliezerton
8.4006368474802,0.8586928298231213,11.06376397004351,8,#79d5de,20,Bahamas,Lake Ceceliastead
13.389675429905765,0.7365607952931896,10.292597509454936,2,#70b08e,33,Gambia,Lesliebury
14.804802939295769,1.0358828161377458,10.304554001428187,8,#cefc4a,35,Eswatini,Paulachester
9.359990990604274,0.7094454919919372,6.361727405805141,3,#698c70,36,Mongolia,Priceborough
13.36359685298521,0.9276071877917275,3.941130585502833,3,#b6e426,30,Northern Mariana Islands,Forestberg
11.109816898941062,0.6827933202031999,2.7678442783653736,6,#dd05a6,2,Cocos (Keeling) Islands,East Sammiehaven
8.633220323943533,0.8436412319308146,4.93648932594806,2,#93afd5,38,Ukraine,New Everardo
12.441830219584517,0.9589308348018676,5.404654778074473,2,#d4b39b,46,Egypt,North Hannahcester
12.55375752528198,1.0345727821579203,1.4225855087861419,3,#0d3ebd,46,Monaco,Port Vivianefurt
10.584459883510135,1.1477406116668134,12.500229340046644,10,#37eb6e,12,Lithuania,San Luis Obispo
10.326460719923489,0.5322138960240409,6.344411056954414,3,#c1e467,38,Vanuatu,Herbertbury
12.108925689361058,0.8601296562002971,2.034734742715955,8,#303bc4,19,Taiwan,North Prestonshire
11.97361813345924,0.5397264814935625,13.506146260071546,9,#bb3a1d,21,New Zealand,East Lialand
11.367501776083373,0.8164816359756515,8.056152374017984,2,#4b8bc8,14,Haiti,Lucianostead
15.148960090707988,0.5141434585675597,13.401108799502254,7,#a6cdfe,4,Mali,West Des Moines
12.361265685292892,1.0110188029939309,7.700355024076998,6,#5142b8,22,Colombia,North Shawnfort
8.87095201422926,0.9710444624070078,1.2543079694733024,2,#cf9541,48,Christmas Island,Carson
9.09348141879309,0.5864749242551625,8.36618784116581,5,#4c6b34,43,United States of America,Kuhnview
9.651898417039774,0.8479581758845598,8.387086209375411,6,#cc2fe9,1,Canada,West Shaneworth
9.508202943950891,0.783154177502729,8.23832176765427,3,#66f618,39,Maldives,West Kristaborough
10.487364811240695,1.1888915228424595,11.645681377034634,8,#f81e8f,28,Poland,Conroe
14.508135159383528,1.0803894079755991,5.594260780606419,10,#3db10c,19,New Caledonia,New Kobyfurt
14.138287015492097,1.135662990086712,1.6325906151905656,5,#ebd4c9,29,Tuvalu,Hialeah
15.429008812760003,1.0701595579506828,9.557675062678754,3,#11615c,6,Angola,Lynchstead
11.292150155175477,0.9380210802191868,1.4169558719731867,7,#e0c47c,33,Kazakhstan,Burnsville
14.173136246507056,0.6476873657666147,9.051380827091634,3,#8ceab3,14,Rwanda,O'Konboro
8.877963285893202,1.049442555499263,13.147037925664335,7,#9c1cfa,18,Hungary,Fort Tristianstead
11.631768471095711,0.8091158729977905,13.718630148097873,5,#6fac26,31,Bosnia and Herzegovina,South Bryonshire
12.918527617119253,1.1234190790215508,6.7145472704432905,2,#bb816e,39,Seychelles,South Evalynstead
9.680163223063573,0.5109920590184629,14.397059997078031,2,#c0e6f2,37,United States Minor Outlying Islands,New Blancheton
15.141581380856223,0.7780626663239673,12.046358730178326,1,#0f230b,12,Virgin Islands, U.S.,Kirkland
15.158840039046481,1.0698798187077045,3.486170487012714,3,#0b6aa3,10,Haiti,Rubyshire
12.666170934215188,0.961467402963899,9.895594758912921,4,#42ad73,25,Mayotte,New Orville
12.099795369547792,0.6517112661385909,1.6872859708964825,9,#7b2fb1,41,Pakistan,West Shawnatown
8.861383081646636,1.0663521623006091,2.9709313567727804,6,#1ac4be,18,Egypt,Labadiefort
15.4159193970263,0.5124946736730636,3.2069120164960623,9,#67c828,48,Luxembourg,Wehnercester
8.86480486090295,0.9031260607764124,12.798612921033055,3,#e8bb20,13,Zambia,Bell Gardens
10.705390262999572,0.9473218253115192,6.979186145123094,7,#c863db,13,Mayotte,Redlands
11.160035816254094,0.6671573738334701,13.183775333222002,7,#720f8c,48,Botswana,Laronshire
10.23374730325304,0.8772562485188246,4.106695829890668,7,#db0c7b,15,Philippines,New Carleyfurt
14.37504798010923,0.7254971808986739,9.470177303999662,6,#2eefda,42,Uganda,North Richland Hills
8.21428863692563,0.7663144473684951,1.5873271133750677,1,#cd9e6a,32,Guinea-Bissau,Romantown
9.039290701737627,0.7024911191314459,12.603841801639646,9,#87c51f,15,Nicaragua,Borisborough
12.60744756332133,0.8936094571836293,10.043081481475383,1,#af4900,38,Czechia,New Annabellberg
10.31590497016441,1.0729390289401635,13.8060985179618,3,#c02bf3,19,Ethiopia,West Rollin
12.739642649656162,0.999018865218386,7.297308363951743,8,#ec47a7,30,Marshall Islands,Handberg
12.380469343159348,0.805313738877885,6.002456601709127,3,#cab12f,22,Colombia,Mullerland
10.55471526121255,0.6599400913575664,2.3811334250494838,10,#1919bc,47,Mauritius,San Bernardino
15.248559446888976,0.7921192735433578,11.999690644443035,8,#2c435e,14,American Samoa,Sengerfield
8.421876873006113,0.7484886466991156,6.746684692800045,10,#6b01a8,29,Albania,South Darrel
10.206595255993307,1.0393291434971617,13.345780710689723,3,#2e1562,27,China,Lake Icieworth
13.0257445150055,0.6900859807850793,6.8253317275084555,4,#98eb40,45,Sweden,Alhambra
11.431353300111368,1.0673558667767793,11.84028471680358,9,#e833ff,36,Cocos (Keeling) Islands,Dickinsonhaven
11.39282515749801,1.078311483305879,4.401984406169504,6,#91a99c,45,Guadeloupe,Haaghaven
15.269068308523856,1.1225078914547337,4.5440532602369785,6,#cba6b1,46,Australia,Commerce City
11.09586031944491,0.6708971347892657,7.286010603886098,3,#acbd88,7,Morocco,Fort Edside
12.99743144668173,0.9078395682619884,11.148871889337897,1,#d875ea,24,Nepal,Beiermouth
12.729255912243389,1.1508976265788078,2.435595632530749,10,#2d809b,7,Tanzania,West Stewartcester
8.450578521122225,1.0035311465151606,9.794246823526919,3,#6ef8ea,42,New Caledonia,West Esperanzahaven
15.248690789565444,0.7556833888404071,13.895796020980924,3,#0d91d3,34,Curacao,Lake Elinore
9.597044408554211,0.5197434725239873,12.99751140549779,8,#cf7a17,38,Tuvalu,Markscester
11.510228407685645,0.9933696839958429,6.201986355707049,2,#dcc3de,37,Switzerland,Audieboro
9.543343243538402,0.5025185642531141,9.557551698759198,5,#e392ed,30,British Indian Ocean Territory (Chagos Archipelago),Novato
9.196143545093946,1.0362950544105842,11.96508462028578,8,#4a8df6,4,Mongolia,Fort Delilahville
9.558769444818608,0.5313644508831203,11.421753857284784,3,#e0b4c0,29,Bosnia and Herzegovina,Rosahaven
14.407168107107282,0.8843333609169348,9.60780362598598,10,#f87d2c,10,Saint Barthelemy,Mansfield
12.973906940431334,1.0382928632665425,13.208889262285084,10,#ee895c,1,Malaysia,Kodyview
11.911197927664034,1.1325731179909782,14.155931626912206,10,#fe038e,13,Liechtenstein,Brekkefort
10.380320893134922,0.95754347036127,14.344289726112038,1,#ba0ddc,27,Monaco,Brekketon
11.682709751301445,0.7606643855571746,14.758124408777803,7,#f4d78f,19,Kenya,Lake Brianaland
14.030402919859625,0.9973999952431768,12.978755258955061,2,#e34b90,42,Tokelau,Harveyland
14.36245903733652,0.936583481146954,10.218725534621626,4,#dda260,29,Rwanda,South Una
8.896447125123814,0.9771748044760897,10.005687985569239,9,#22cd7f,27,Afghanistan,New Casandraburgh
9.409254950704053,0.6512662681052461,6.131124834064394,2,#3bcaae,33,Spain,Fort Leannchester
9.667369590722956,1.090305985813029,11.501114623621106,6,#ea2f0a,37,Cook Islands,New Brice
10.85593123815488,0.7013702490832656,5.588085589464754,8,#aac77e,26,Iceland,Anabelville
9.288074505864643,0.6590211287606508,6.929451674222946,10,#10fbc1,11,Zambia,Marcelinostead
12.408834765199572,0.6123955329414457,6.581352016422898,2,#db9b4d,1,Solomon Islands,Richieport
12.760331538855098,0.5266875764122233,10.759996401146054,4,#dbd5d1,5,Antarctica,Elinoreland
9.23317465360742,1.1783137307269498,3.2534181899391115,6,#19c216,20,Eswatini,Oberbrunnermouth
12.43127152218949,0.6065925982780754,8.811771290842444,7,#dfc067,34,Germany,Port Max
9.392244485905394,0.5080140402773395,4.057617010548711,10,#a3ffcb,48,Marshall Islands,New Websterhaven
10.36509841226507,0.8046587306074797,14.025967858266085,1,#4a4563,19,Hong Kong,North Destinee
11.061426373315044,0.5374449691968038,14.195640033110976,3,#cdc2ed,49,Kazakhstan,Lefflerhaven
9.220595196355134,0.8693314847536384,14.45633522933349,9,#cab1a6,26,Micronesia,Mrazmouth
9.772309794323519,0.5848479169420898,4.549887741915882,6,#a359c2,5,Solomon Islands,Wilhelmfurt
15.348927124985494,0.5087927548913285,2.6427622833289206,2,#e1c2ee,16,Cyprus,Reinabury
14.965432724100538,0.5613949923077598,10.897905574180186,8,#ab7088,8,Finland,Carrollland
11.992374918889254,1.0627113323891535,13.400129698216915,3,#bd2ae5,36,Moldova,Yundtport
8.075077785877511,0.940756041626446,4.30606040218845,4,#fff223,15,Suriname,Torphyshire
14.755345982383005,0.9895038997521624,5.877839061431587,10,#d2b1ba,28,Mexico,Swaniawskistead
12.918495427118614,0.8288684421684593,11.002955017145723,6,#3dcc8a,31,Timor-Leste,North Stella
9.190956945647486,0.7301135282963515,8.109838248696178,4,#dd9683,14,Congo,East Susie
8.108584347763099,1.028860237658955,11.167063592001796,10,#f790bc,3,Dominican Republic,Balistrericester
13.986036336398683,0.8704814896918833,13.563335629645735,4,#af87cf,12,Saint Vincent and the Grenadines,New Louiestead
12.225046841893345,1.0964738876093179,6.968848466407508,2,#dbf531,19,Guinea,South Maverick
14.510441754362546,0.5320298686157912,12.231599955819547,2,#4ba366,15,Eswatini,Wilmerland
11.480971591197886,1.0371661506593228,3.6318448036909103,1,#140ecd,13,Benin,Great Falls
13.80205999140162,0.76733682397753,9.917241805233061,7,#6192af,25,Holy See (Vatican City State),Abigailhaven
14.999769251560792,0.7692021892173215,7.974802741780877,5,#cb24c9,17,Bahrain,East Timmy
9.736637009889819,0.7787125960923731,14.252186567988247,2,#eff99d,15,Togo,Priceburgh
14.816385222482495,0.6267664122395218,6.871509477030486,2,#cbb656,50,Aruba,Monroe
13.454128304845653,1.151141931861639,2.126410644967109,10,#feacea,28,Liberia,East Fayview
14.014958762098104,0.7038151491433382,13.645997953601182,1,#5d51a1,1,Ireland,Johanntown
10.59576607379131,0.6888099416391924,13.916033877525479,2,#6a5bf2,33,Taiwan,Murrieta
15.270250226720236,0.9577092590043321,1.3504740465432405,8,#5d0bfb,22,Palau,Country Club
8.664645608630963,0.7119256305973977,10.377176736481488,1,#a4a0fa,12,South Africa,Lynnport
14.595700638135895,0.7733831042889505,7.765634682029486,10,#eecff4,21,Kazakhstan,Port Estherfield
12.616661653271876,1.137343196175061,3.8287349264137447,5,#6ed93c,2,India,Fort Xzaviermouth
9.36207411880605,0.9922047654399648,10.359793033916503,4,#baf9ab,15,Palestine,New Craigview
9.77390570519492,1.1008420121390372,11.998620012775064,3,#fdf3bf,48,Uganda,Jetthaven
8.577432939899154,0.8642476133303716,10.903366772923619,5,#2b9f77,44,Saint Barthelemy,O'Haraburgh
8.72984971338883,0.6190142212202773,8.100632026325911,2,#8b5fae,17,Turkey,Daviston
14.684541624272242,0.9737999110715463,12.637411791831255,5,#fbf6fc,16,Bouvet Island,New Mary
13.16340596601367,0.7328329019946977,1.351328972261399,5,#faf2f3,30,Switzerland,Lake Camronchester
12.978155075805262,1.0004099094541743,5.311239521484822,7,#69b500,46,Cook Islands,East Felipa
13.65857239649631,0.939303383231163,10.484434327110648,2,#f1ab4d,46,Malaysia,South Robertotown
13.045683077187277,1.0280333302449436,7.983264578972012,7,#958dcf,37,New Zealand,Monroehaven
11.545218969811685,1.000684829824604,9.597769382875413,2,#3ac6e7,35,Bermuda,Lake Barneymouth
8.108324206667021,0.5677424748893827,14.421310766600072,1,#afe773,25,Bahamas,Sunrise
13.216213211533614,0.7397596121765673,14.539776532910764,7,#9ef8fd,16,Estonia,Port Jessy
9.019018995575607,0.9530679032439366,9.723534286487848,5,#cc3f4a,27,Libyan Arab Jamahiriya,Dothan
11.81224654673133,0.5368793652160093,9.629851420875639,8,#6c2f10,27,Ghana,Scottsdale
13.478649632423185,0.6812424180563539,14.670446578413248,3,#60cbd8,44,Seychelles,Lisamouth
13.803654334158637,1.1007240629522128,8.831275150645524,10,#069adb,50,Dominica,Larkincester
8.907043333281763,0.6525874226354063,2.423801078926772,4,#fc01aa,44,Gabon,Lake Kobybury
11.331491255084984,0.6232519366312772,11.737024630885571,8,#57edbf,39,Honduras,Turlock
8.011682237382047,0.8968785246135667,8.670107960700989,3,#af0269,4,Zambia,Kunzecester
11.615428558550775,1.1934851033613085,8.86476722592488,7,#b2ab2a,27,Croatia,Dorthaborough
15.39096928446088,0.5217843244550749,10.875806462951005,7,#aebabf,43,Colombia,West Bridget
15.078054693993181,1.1709791452856733,6.455989686772227,3,#ba78b3,8,Italy,Scottsdale
14.390046845772304,0.5642500767484308,13.414248012006283,8,#ebd3ee,29,Portugal,West Minaville
9.113583700498566,0.5548725688597187,4.3023468209430575,6,#9c46ca,16,Egypt,West Ezra
9.497746324166656,0.6157705458113923,3.2638009069487453,1,#be4029,17,Georgia,Edina
15.04523917636834,0.7781058758031576,2.210176024120301,8,#0ec785,5,Burkina Faso,Haverhill
9.547652558074333,0.7587082860991359,1.295854477211833,8,#ad14ca,46,Libyan Arab Jamahiriya,Abshireshire
13.115882460959256,1.166182150389068,1.352388032246381,5,#be2cc2,22,Jersey,Jacquesville
14.434429209912196,1.080744709004648,6.824520529713482,4,#0f0db0,35,Kazakhstan,Kochville
12.353384394780733,0.6561260421527549,5.84512945683673,5,#d5cd0b,28,Burkina Faso,Alaynastad
8.420434305560775,0.5396018054103479,3.646855004131794,1,#5e198e,7,Sudan,Port Paolo
13.820607225759886,1.0004219400929286,9.452480448875576,6,#a69b60,43,Cameroon,Willaboro
12.02204506797716,0.5971472441451624,3.207218134775758,9,#b2b86b,45,Tajikistan,Kaleport
10.520300556789152,0.611460060160607,7.879989052191377,2,#0a8c83,28,Congo,West Antwonstad
8.509371135267429,1.1026867665816098,8.7132658790797,3,#f4dee0,5,Vanuatu,Osinskibury
9.738017254392616,0.8454396866029128,4.133289532735944,4,#42dc22,31,Madagascar,Lake Havasu City
13.509236772195436,0.594709434104152,13.151342223398387,4,#3ffe3e,4,Cuba,Darioland
10.364155793911777,0.837806460633874,12.17847161134705,4,#0a6c68,10,Sierra Leone,Lake Jessika
11.34349320968613,0.5578576657222584,3.786210044287145,1,#38f4b4,11,Senegal,New Bailee
13.916990368859842,0.7113239961443469,9.529553747735918,6,#fb8cda,37,Cambodia,New Lila
10.839934926014394,0.6202489090384915,11.985757174436003,6,#e8f530,34,Algeria,South Lexusberg
9.378174174460582,0.9791724638780579,5.574540034867823,5,#fa4da8,4,Finland,Lake Jackyside
11.634075687732548,0.5653002364793792,1.282247775234282,4,#e7dd17,37,New Zealand,Violetshire
10.557636550045572,0.8031102839391678,12.114426850806922,7,#b00bdd,41,Paraguay,Collierville
15.314298842684366,1.17319666959811,12.520109677221626,7,#ce8dd2,18,Serbia,Bismarck
12.793566668522544,0.6796674411045387,6.129150362685323,5,#aeaa30,10,Equatorial Guinea,Destinystad
10.211189577938057,0.6986242233542725,3.7109674867242575,4,#f0d65b,28,Equatorial Guinea,Lake Nashstead
15.416031929315068,1.1523208400933072,5.667421853169799,1,#87f14f,11,Bhutan,Port Tyrelburgh
14.275950383860618,1.0577670775586738,2.9072711085900664,4,#af1107,4,Marshall Islands,Lockmanboro
14.130974589032121,0.7217409658245743,12.990091065410525,10,#ef801b,29,Cocos (Keeling) Islands,Brandyfort
8.31583548639901,0.850256009795703,7.885515580419451,5,#f01402,38,Guernsey,West Emmanuelborough
8.36220068926923,0.5410609905607998,14.39767055818811,3,#857dbe,39,Tanzania,Madera
10.492836362216622,0.9081558353966102,8.095954520627856,7,#efbf98,12,Namibia,Sheilashire
14.716151930741034,1.1963091655867175,8.883120560552925,4,#14cba5,47,Bonaire, Sint Eustatius and Saba,South Phoebestad
8.734879838419147,0.6467172097181901,3.601347108371556,2,#ce3c82,26,Antarctica,Louhaven
11.735695796785876,0.6396866930648685,13.599462202284485,8,#c0d93c,18,Australia,Lambertchester
9.004086668253876,0.5198995301965624,11.893002700060606,2,#1d7dd1,33,Jersey,Alaynaport
15.386514236568473,0.5848144221352414,7.240453996229917,5,#edb12b,43,Saint Pierre and Miquelon,McCulloughborough
14.269841310568154,0.7913980899145827,13.545201348606497,10,#359804,27,Sweden,Lake Elfriedafield
15.091774451546371,0.7104017894016579,1.2640685178339481,2,#ced3e9,39,Tajikistan,South Lurline
10.857713988632895,0.7159003759268672,3.1777313384227455,9,#aef030,43,Guinea,Surprise
11.77869933436159,0.5931500112870708,6.95350745273754,2,#87fd10,7,Bolivia,Lake Lewis
8.633447819272988,0.9695810084464028,10.10775770386681,9,#cf92e2,21,Qatar,New Augustusbury
9.156560688395984,0.7980225866893307,6.856718180235475,8,#8cfbd7,47,Niger,Graycechester
10.38578705699183,0.5410256719915196,5.242395625449717,3,#5680f5,44,Switzerland,Idellton
14.437187102274038,1.1149910003412513,10.138680565636605,2,#d69e3e,18,Mexico,West Dolores
9.751760818297043,0.8456615472212434,6.216642306186259,9,#4cbe4d,25,Bangladesh,Port Stefanie
8.080833988031372,1.1936978958547115,5.878612278029323,7,#522cbb,26,Cote d'Ivoire,South Ashtyn
13.967864202684723,0.8392398787429556,4.330647141672671,4,#446eeb,10,Cape Verde,North Bethanyview
13.80168584943749,0.5129485673969612,8.003329502418637,6,#c7caeb,37,Saint Pierre and Miquelon,Bergeport
12.533413114841096,1.1920415877364574,10.2524537993595,7,#f8bccf,11,Belarus,Altoona
10.700273102382198,1.1411068119108676,3.6338766803964972,10,#e76ee8,17,Wallis and Futuna,Einoview
8.75684619776439,1.1264767821645365,9.93848814861849,9,#34aafe,16,Lebanon,Olaffort
13.750940560828894,0.9800832016160712,14.867781803477556,7,#ae84b8,15,Sudan,Fort Peggieburgh
14.323422095738351,1.1123857628786937,1.4353317664936185,5,#844fdb,20,Belarus,North Britney
9.829771624179557,0.5146653854753822,5.627442568540573,6,#2528eb,18,Tajikistan,Round Rock
13.883063087821938,1.0429181234678253,3.486788519192487,9,#91d35e,2,Montenegro,Fort Rowanchester
8.868471857975237,1.1944184485822915,5.254768486134708,6,#5cd8ca,26,Seychelles,Nashua
13.687346277409233,0.9208319251891226,3.9380563739687204,8,#46bee2,25,Yemen,Otisworth
9.154439349193126,0.5458480349509045,9.212331518996507,1,#bcdeb5,37,Svalbard & Jan Mayen Islands,North Sabrynaworth
14.201918067527004,0.8052067734999582,12.163165638688952,4,#8af864,5,Republic of Korea,Pfannerstillport
13.461940364330076,0.6777567660436035,1.821831835899502,6,#adca0e,22,Pitcairn Islands,Glendale
10.723635520087555,1.166876760055311,2.7157008927315474,8,#1fe586,24,Botswana,Missoula
9.717587039456703,0.5757060733856634,4.55533656058833,8,#1ed9d7,30,Bhutan,Toyborough
15.08056322298944,0.6681847745086997,14.200299059972167,8,#e63ed4,43,Christmas Island,Hayward
10.102914424613118,0.6009275389136747,4.219486940652132,9,#ff7bab,34,Iceland,Bridgeport
