duration,category,src_bytes,dst_bytes,land,wrong_fragment
4257,,426334539,754865160,1,1.4698972585611045
28078,,1283225238,436561135,1,2.3964164685457945
18473,,906735247,513986951,1,2.1457782676443458
20502,,1075627899,628084951,1,1.5121643235906959
3210,,306718524,423121330,1,1.249338655732572
44818,,27270381,689777876,1,1.1323789027519524
43924,,1021510978,545270532,1,1.3281730175949633
13396,,622202110,1226241009,1,2.3345998604781926
9867,,850853716,962329850,1,1.0866018030792475
22532,,931490821,1041504417,1,1.7517009084112942
28143,,664775139,471625691,1,2.1885044341906905
55538,,342953138,1076710977,1,2.4144773078151047
47041,,1250294178,1113342083,1,2.506957186385989
36865,,930099955,94697512,1,2.427952126134187
17001,,1316036571,278896693,1,1.9810190871357918
40818,,301091841,860767386,1,2.0191735071130097
39077,,210597066,105404269,1,2.1786796073429286
4613,,717627472,129302302,1,1.9321269341744483
18816,,243499369,846246142,1,1.3922320273704827
54499,,685754043,1123880011,1,1.6236247741617262
22334,,260011732,926559175,1,2.455936680547893
31980,,1155952989,904672046,1,2.302054320462048
27625,,1265013746,782350686,1,1.759296404197812
30939,,686927882,1024150336,1,2.3074524444527924
52438,,270914850,1303654484,1,1.5128869572654366
36840,,349364159,1182964859,1,2.2684500012546778
34888,,1288765600,579083451,1,2.196841145865619
15685,,379456947,818894263,1,1.9221516684629023
20829,,203160202,808403097,1,2.0535812471061945
47079,,366626768,426517185,1,2.259259805548936
10873,,772770951,292283279,1,2.6905180304311216
44597,,488496507,172872524,1,1.633254905231297
43932,,540892099,1061843121,1,2.5789087675511837
14317,,489708619,722839841,1,2.748606896959245
55619,,288294070,1231860140,1,2.2653359975665808
24680,,1249871681,621131939,1,2.3441317747347057
11281,,977848645,1257538546,1,1.5428525186143816
22817,,757221635,653210472,1,2.335400410927832
12922,,1324517431,576989729,1,2.0527669959701598
53809,,255553232,801155320,1,2.505566102452576
51890,,127883371,521244084,1,1.7499778512865305
57290,,799174499,738778220,1,2.778180919121951
41054,,948150406,271907334,1,1.1101602143608034
29658,,592626061,1088414769,1,1.4514490840956569
25820,,985428019,484445029,1,1.0699441088363528
52267,,489699936,172746262,1,1.5687716747634113
15201,,687260396,693000979,1,1.8959131268784404
35472,,919646187,384830741,1,1.8504531411454082
10017,,1069730962,1175550673,1,1.5662909937091172
13360,,1330151298,848070630,1,1.5627078008837998
4849,,224425741,1258999993,1,2.28282123291865
18880,,599042438,522740475,1,2.8873388706706464
19219,,780443339,568511544,1,1.4606506675481796
44311,,1177313993,82865267,1,2.501105380244553
6042,,443619722,1193273947,1,2.1680097319185734
49236,,224697056,606947527,1,2.3208540747873485
35824,,1166461605,433923285,1,1.047967344056815
48932,,1180879143,1181224261,1,1.2181991413235664
5250,,360134047,1182965194,1,2.2144180238246918
57092,,1268613067,1224552797,1,2.418520889710635
42735,,1234866521,724367647,1,1.879714370239526
4423,,501720565,41847170,1,1.7932341173291206
50278,,665645297,195184386,1,2.3168728183954954
47150,,1377632755,513228942,1,2.9905192418955266
40174,,426847663,892372692,1,2.4691218961961567
46842,,80214018,861950429,1,2.2708167349919677
15040,,1318329801,576057876,1,1.9316641907207668
43370,,1085080133,53163363,1,2.925963575951755
23878,,932479856,254414335,1,1.7220283467322588
50269,,728303168,1159482006,1,2.170652167405933
24938,,412098310,229232948,1,2.3436187636107206
3585,,459974990,152897719,1,2.310869127511978
21712,,546305801,353788073,1,1.2639930821023881
7014,,602606852,848968666,1,2.6756108556874096
15773,,828498749,1044512456,1,2.6216225558891892
3087,,1179306184,787549834,1,2.6303364797495306
19706,,301097377,1294461178,1,2.039900761563331
51614,,383332030,334170232,1,1.5529383369721472
77,,1098608149,1142608378,1,1.458142129238695
54504,,1141796702,152443386,1,2.527515375521034
9567,,330443960,816191065,1,2.3073727721348405
28491,,797501666,892567350,1,2.8341575204394758
11216,,1294163554,343176592,1,1.4355116998776793
42485,,246368412,280245783,1,2.2629202688112855
21341,,348456648,1258222488,1,2.7061902401037514
56597,,666891547,440322351,1,2.089863520115614
19133,,325570344,581935781,1,1.7645094129256904
17330,,1122637926,822784770,1,2.61745112715289
43741,,1328863919,203036350,1,1.2229432873427868
11717,,974697363,95867080,1,2.0771298105828464
11104,,126662671,563718047,1,1.6698566153645515
10304,,370496260,19300449,1,1.078635304234922
44621,,166221774,791320494,1,2.9977533877827227
11222,,676164930,1002722312,1,1.2449384019710124
40937,,827267047,1135438373,1,2.3691220018081367
54151,,270796660,601448687,1,1.6545654824003577
38781,,743742179,435837876,1,1.4532520570792258
22662,,1339408355,1273857006,1,1.223389783874154
17436,,186178759,824469660,1,2.3340900782495737
6723,,578329616,838336133,1,1.8787925825454295
28447,,925101376,557745430,1,2.678891396149993
1784,,477469221,1061343539,1,1.4114706525579095
32556,,878783077,953186941,1,2.319740905892104
28769,,425196319,1127366429,1,2.4089428456500173
52739,,1040665300,1192587817,1,1.98500699037686
34769,,115824962,943573397,1,2.283921253401786
15563,,49698814,812596222,1,1.3274134355597198
42948,,1373387646,572782417,1,1.7347399187274277
26531,,420021066,276084122,1,1.9187433682382107
5128,,942586586,637591439,1,1.6152397077530622
5381,,394504649,719983012,1,2.1322743389755487
21954,,56678781,561414589,1,2.7552129980176687
31914,,337514254,239497479,1,2.5185894300229847
12090,,606638585,18595410,1,1.169399481266737
33985,,142203471,704946757,1,2.475374349858612
36513,,1226372837,400213637,1,1.501140397042036
21495,,593326624,981178714,1,1.945259260945022
43345,,674563280,44424213,1,2.4452767921611667
10130,,825417387,1234552865,1,1.540193391032517
36943,,352210981,24935221,1,2.9274308029562235
48676,,826294997,835361924,1,2.7008334607817233
26332,,496214168,761516741,1,1.4346734820865095
6153,,1195339666,794704334,1,2.77355190878734
12843,,365343926,681790210,1,2.693293143529445
47850,,774673487,1102237846,1,2.0822590035386384
3216,,896456064,251489534,1,2.2427759882993996
46078,,1030826776,118979316,1,2.6095155887305737
47631,,664547614,81215163,1,2.4700882299803197
5438,,437489225,656820298,1,1.6259803418070078
25369,,258826672,994589926,1,2.886480553075671
51254,,1311091497,980791813,1,2.067860040348023
24637,,235124065,855164076,1,1.1931703677400947
41356,,1222586644,932043368,1,1.8556574545800686
42137,,307823100,906184734,1,2.7015743032097816
48856,,637388565,940852468,1,2.192742580547929
57897,,318703801,744837325,1,2.6696332995779812
9299,,1286182006,528350361,1,1.0129139865748584
57881,,1051308161,654909713,1,1.5666855899617076
8300,,782549461,989724594,1,2.945867276750505
17536,,1235999328,668875756,1,2.3610957646742463
49569,,285070527,871764755,1,2.911417713854462
53527,,1266840287,979020834,1,2.935848141554743
56856,,510446974,57627894,1,1.0054271575063467
15716,,302482033,242058195,1,2.2569580576382577
15672,,1175437664,1098377901,1,2.2070909128524363
51384,,335765616,919186999,1,2.2977630477398634
35134,,1349635160,366280790,1,2.3675415008328855
47500,,116624388,843280492,1,1.4189470540732145
41037,,939853033,44298233,1,2.893195897806436
38843,,1362317616,907852756,1,2.077418047003448
135,,1161367691,234861084,1,1.3933630934916437
16326,,125534639,986204367,1,2.457478144671768
42098,,691323112,433984456,1,1.5270150117576122
52547,,885503675,680836892,1,1.0584714272990823
22384,,1108235872,279242958,1,1.3756824741140008
7817,,1232015460,1220101415,1,1.2750237956643105
28816,,687142559,917162320,1,2.853173074312508
15289,,515861929,1245872891,1,2.6820023576729
34345,,395429788,800153563,1,1.0699404776096344
58261,,870175983,384784575,1,1.6908053141087294
37552,,675864138,15596312,1,2.6217618980444968
22498,,929389455,529590314,1,1.4499765243381262
19536,,1218543247,1286359199,1,2.7885039118118584
2183,,794339408,141751228,1,1.3232554947026074
51513,,635924157,973234732,1,1.9829948656260967
4731,,1115995092,1008908414,1,2.216667785309255
19722,,958406389,222969568,1,1.2331985826604068
17697,,1272602083,1131857158,1,1.5649586729705334
31392,,1069134046,856616799,1,1.6442400156520307
35762,,295460680,222684032,1,2.7622724128887057
39060,,469234114,242041399,1,1.7112101218663156
16992,,1087010931,362313024,1,1.5821841740980744
52576,,834844619,503135173,1,2.1515327976085246
43128,,664976400,1128620154,1,1.4913836875930429
34059,,569110851,556662306,1,1.9216277780942619
21015,,1243827497,102131191,1,1.9095937898382545
10199,,783304221,868483384,1,2.582720400765538
13930,,160609842,746954707,1,1.2724374462850392
4005,,1276966287,54778576,1,1.9287394783459604
49266,,289800141,869809441,1,1.5483327442780137
58119,,975040201,750246604,1,1.7568588694557548
25716,,508922516,1070972146,1,2.7364058629609644
38661,,793189006,247175412,1,1.9012567368336022
37580,,558841455,150137560,1,2.193064304534346
3034,,1126994492,1020957496,1,1.002741893287748
18722,,814525058,976226425,1,1.3075381917878985
19268,,1126479912,320629339,1,1.872739699203521
17892,,244709975,438195235,1,1.7412488306872547
30084,,122672289,364698316,1,2.672411293722689
16092,,296956365,1057632953,1,2.9180430583655834
49241,,111120666,1206161970,1,2.718757470138371
18345,,975904888,582027783,1,2.925616574008018
31671,,666086008,154662634,1,1.8941117408685386
3759,,37592180,571936655,1,2.19608509587124
52445,,94182,429595598,1,2.990150370169431
16962,,1364514923,914419565,1,2.113234589807689
17982,,946716407,366510242,1,2.912723567802459
36173,,1332738474,831244518,1,2.725555241573602
4100,,85472719,752079402,1,1.8371255556121469
42057,,432773895,876800252,1,1.1126830172725022
48457,,855104454,505307093,1,2.850697095040232
26834,,825020256,618953789,1,2.7156607494689524
16334,,1243656593,150681595,1,2.5689140241593122
17211,,74113054,822549284,1,2.916229416616261
42135,,41351318,899651278,1,2.556246604770422
52540,,332982341,130381430,1,1.4932822491973639
20173,,648223865,465059879,1,1.6449427721090615
31200,,795101952,496283439,1,2.755457631777972
26122,,798909889,794576724,1,2.171604100149125
22182,,1304491789,714430492,1,1.1013119579292834
11021,,937673013,1279486112,1,2.37440301803872
3829,,652931278,273460647,1,1.854549198411405
26032,,297978244,488245188,1,2.015372531488538
33958,,12731444,225255526,1,1.109096787404269
21692,,1124162055,2518470,1,2.5940968003124
18690,,1338356878,298363859,1,2.425855400506407
23877,,774683306,504015087,1,1.8015732518397272
43314,,664396434,494426130,1,2.183833157643676
3874,,113906161,56970046,1,2.511078874580562
10161,,1102123446,1187629614,1,1.2179262107238173
26856,,536437416,811150064,1,2.9843197003938258
13562,,7806595,832328906,1,1.4945358391851187
43145,,350030124,414061649,1,2.7152724843472242
13432,,973265342,889361856,1,1.923875893931836
22397,,697459661,890781915,1,1.0293234502896667
32062,,1307926618,257983129,1,2.2949170023202896
23785,,715811421,517658576,1,2.164037666749209
13150,,1072384102,1014148372,1,1.5383076937869191
27419,,74561207,912366090,1,2.9568915967829525
21601,,1089064607,501635810,1,2.2410622448660433
55015,,1236156584,345074139,1,1.6264834590256214
1735,,992779733,911510676,1,1.0312162498012185
41878,,156799940,1233765286,1,2.5143727981485426
5559,,303319212,795016269,1,1.7789028943516314
9581,,38959349,160160591,1,1.7998566110618412
40852,,122376893,735950888,1,1.1566431801766157
17460,,96870338,145453185,1,2.765241938177496
53459,,852668188,137400818,1,2.733001234009862
31535,,350461980,709541619,1,2.8274942627176642
11143,,524146381,1227353336,1,1.941484812181443
4035,,1134123945,678715764,1,2.3410030608065426
15147,,176388214,495020435,1,2.1524336356669664
6222,,675573311,859940159,1,1.5776474187150598
6128,,707218404,144328053,1,2.698976709973067
57063,,532856889,1214440121,1,1.2355114426463842
28679,,544914895,206566412,1,1.4006170672364533
47978,,725348894,1036581722,1,1.8059022794477642
28451,,745607917,1197079124,1,2.7123217447660863
8811,,211923930,496581585,1,1.6967444848269224
44078,,629849806,832320923,1,2.046859844122082
17549,,493853019,181712605,1,1.32974998280406
48794,,1322458705,91101521,1,1.4055258831940591
23566,,131480178,595983998,1,1.2578614903613925
55760,,476517242,1040216134,1,1.122200544923544
11105,,650378334,707022934,1,1.1565539804287255
40887,,663382652,149885925,1,1.9877388067543507
7689,,1248775634,90313888,1,1.0726210763677955
107,,282322499,238647910,1,1.599668291863054
5687,,1027757018,1187114917,1,1.6670878203585744
22476,,1031883278,1306758446,1,2.598550704307854
47257,,101011467,1294277016,1,2.9437981890514493
47176,,1185958342,425475140,1,1.5555630838498473
25350,,758730270,1137428079,1,2.5267820334993303
6066,,250232919,267852182,1,1.5520078730769455
56979,,559734741,757813745,1,2.5898678335361183
3840,,1050734187,44061673,1,1.7539879688993096
47730,,526664438,631855222,1,1.614287258591503
4285,,33228443,974667171,1,2.655320178717375
45853,,164152660,163237976,1,2.2966037006117404
42801,,663192426,987346767,1,2.6183375734835863
9299,,983365549,911269235,1,2.442685589194298
386,,1340368976,276953349,1,2.24259691266343
42817,,510716427,142730664,1,1.0708805280737579
16587,,785385872,9343341,1,2.5644062883220613
8468,,165229359,1247990598,1,2.3027034467086196
47795,,401944536,893308771,1,2.074226312804967
6313,,1123382075,611853247,1,1.8841487332247198
19129,,487774534,1096592143,1,1.971529175993055
24783,,1171860570,479363750,1,2.545368424616754
8032,,1194203847,494459757,1,2.1591941895894706
29318,,560298515,837140478,1,2.2748123635537922
34850,,1040259097,648692705,1,1.2222045417875051
24624,,267411774,1203367467,1,1.0369400451891124
21815,,477818221,703475657,1,2.7200241899117827
12752,,345137687,802242819,1,1.603987633716315
45445,,64477128,1121466864,1,1.2864530757069588
28614,,306258922,1259680173,1,2.3326101284474134
36517,,1221555911,1308769560,1,1.5919822440482676
40333,,686896091,69433047,1,2.1030032322742045
31131,,43268977,1040382306,1,2.020645192358643
5049,,154375472,1060041562,1,2.040280888322741
30653,,837996871,304741040,1,1.581007796805352
25408,,847553717,831813228,1,2.791819607373327
23327,,148553178,837872047,1,1.3703064280562103
5853,,589298630,1188176196,1,2.3276343289762735
14377,,241548661,288942728,1,2.5923111736774445
20139,,989465813,630401113,1,1.7934749126434326
23033,,1017052890,289265632,1,1.4659916800446808
40640,,555765701,408919931,1,1.2850965112447739
33844,,506124376,408163096,1,1.882773470133543
208,,473249930,1111134739,1,2.8807817515917122
10316,,499734848,1111806419,1,2.3351111286319792
49231,,950681318,1109925119,1,2.5028820876032114
57594,,422269143,303767339,1,2.3210863121785223
23204,,526744307,865771749,1,1.2696067891083658
50141,,735411254,219388798,1,2.068387338425964
14067,,1118231931,60889577,1,1.837099731899798
56051,,774954955,692138405,1,1.295881831087172
14188,,1067401188,155784025,1,2.229514602571726
52658,,405895850,562933229,1,1.30074149556458
22300,,91342650,1120489111,1,2.323153709527105
43188,,491122537,1106003846,1,2.799241299275309
54040,,357384581,279417505,1,2.528996712062508
2267,,43750823,473018219,1,2.056743635330349
26258,,1156008221,818859436,1,2.678486318793148
5869,,49606598,855292388,1,1.843709371984005
17277,,957104649,800241646,1,1.4627972557209432
57502,,418373934,861088746,1,1.5377695029601455
31590,,214574178,15353711,1,2.0530871292576194
5954,,913517247,780298418,1,1.7645098096691072
40966,,1186541096,974094230,1,2.0299218194559216
14421,,744284830,154920554,1,1.831773676443845
4346,,1032417743,856568747,1,2.943165784701705
31671,,1226736109,857442515,1,1.0456926706247032
27046,,1171178258,1016281725,1,1.5864615621976554
34901,,224111638,217147773,1,1.731446539517492
35535,,425127187,309810475,1,2.03718039393425
55431,,24482127,860297160,1,2.554464664310217
31474,,437061014,419655661,1,1.338226577732712
42726,,1045561268,832696649,1,1.9632107904180884
30171,,732010040,446212946,1,2.0394602715969086
39273,,1115070315,1108041463,1,1.2463857792317867
12372,,915815178,119189053,1,2.9337940867990255
54125,,867233399,56656955,1,1.4184945300221443
24837,,1123685942,234914491,1,2.22555328393355
25903,,1297937135,52711376,1,2.5243348791263998
38492,,383334963,232403837,1,1.668075181543827
43142,,264601397,197146037,1,2.4416320910677314
24135,,1134263059,512407526,1,2.537381802685559
12695,,247782398,260297785,1,1.2055368339642882
18238,,534329931,41296949,1,2.136323891580105
42903,,318960132,323767720,1,1.5786444805562496
28829,,162376912,209203112,1,2.469218953512609
8027,,1199275707,205450923,1,2.202782063279301
41858,,974237511,658319357,1,2.492388139013201
49976,,115177882,166185400,1,2.9727456578984857
24909,,662107051,1119790544,1,1.949891799595207
36472,,856393929,987166458,1,2.941155318636447
41558,,179410779,343928533,1,1.5112786274403334
40944,,652356881,506585394,1,1.4082064246758819
22912,,847145915,925257001,1,1.7031000894494355
50401,,821252512,602785224,1,2.8840632969513535
16801,,386680824,689218756,1,2.487397271208465
23019,,937680773,694134257,1,1.6796448468230665
11557,,926811888,1058702686,1,2.830641961656511
31283,,227133183,1097821357,1,1.2692639431916177
5005,,306992199,361461444,1,1.4247206361033022
7944,,954820717,1262211564,1,2.7893503615632653
3760,,26457168,607000404,1,1.6537180342711508
18400,,276231281,162385552,1,1.2973359595052898
37813,,90428642,869991902,1,2.674772318918258
30642,,65512489,35926413,1,2.4988937005400658
9406,,722632065,240023772,1,1.70373616181314
3448,,908181355,676453145,1,1.2313858433626592
34846,,30716861,441598432,1,1.769418393727392
41590,,577240540,264265792,1,2.6242565121501684
55888,,847636715,901543474,1,2.232206352055073
2730,,876218299,404464465,1,2.4845094843767583
31334,,279057823,1011229386,1,1.1518179918639362
35477,,247368397,778550926,1,2.065055149141699
11756,,1229569208,690828201,1,2.2949545443989336
45144,,143451791,548330237,1,1.2668909630738199
26343,,431648425,43843777,1,2.9273761683143675
39172,,688260942,1166415973,1,2.3571488368324935
58079,,1377189291,291088870,1,1.0323446919210255
4547,,713860305,605964017,1,2.8352190223522484
11405,,1175438397,511177938,1,2.876663053408265
45173,,1077413015,36720629,1,1.1712112789973617
44896,,229045364,198287922,1,1.634148495271802
29994,,433114283,1036138373,1,2.68846577918157
17034,,1087552654,1004482004,1,1.457923459354788
45890,,469141604,696660203,1,1.4252785206772387
54332,,844946422,542364987,1,2.4749723384156823
19333,,1191646187,662516140,1,2.694790907204151
47817,,140083816,307176545,1,1.516851413063705
31945,,572929452,746969658,1,1.4401753819547594
1135,,741700092,240155317,1,1.7346440800465643
14533,,177337702,697650455,1,1.5702178343199193
10721,,1252060453,55778804,1,2.351435719523579
31098,,854597020,672288923,1,2.943928719032556
2264,,1325843198,511775419,1,1.967580181080848
14120,,131282117,440738543,1,1.7631029915064573
53149,,585634408,232079903,1,1.694793299306184
12768,,606107044,751320258,1,2.595515268854797
39772,,653829459,1214118398,1,2.5757476068101823
20023,,777494873,140455304,1,1.0970764430239797
16565,,132339290,1110425464,1,1.1407861113548279
46219,,269425196,566316000,1,2.0990977622568607
