category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type7,2267,329,11,875.895921028452,268.23119642212987,1491.9710660607088,128,236
Cover_Type1,2603,72,40,78.83152384962887,230.6263454258442,1783.3008401806,13,68
Cover_Type2,2752,125,45,238.19090341590345,-63.529956713318825,930.1249146657065,219,229
Cover_Type3,1579,335,8,94.31151073379442,237.62444062158465,1461.8978288220242,83,193
Cover_Type4,2379,107,81,99.68898446415551,286.1286899074912,5660.118116634432,207,198
Cover_Type5,2320,256,31,851.9831650957931,44.14259232580662,2765.689687860431,95,131
Cover_Type6,1268,170,6,415.01714364485815,222.47056448832154,4809.467188814888,118,65
Cover_Type7,1794,287,1,462.34172564954497,220.52080985158682,6198.253162086941,37,82
Cover_Type1,2134,29,40,876.7143992383499,87.35854588449001,1041.3651235024445,42,245
Cover_Type2,2670,264,4,189.03035848936997,54.10732803866267,4993.219590902096,132,20
Cover_Type3,1238,189,81,434.535868240986,121.37777181342244,1975.7267738413066,251,227
Cover_Type4,1284,139,7,655.718875659164,85.13497142121196,5902.064003115287,57,15
Cover_Type5,2983,103,24,161.9174662544392,165.2795508503914,252.88266488001682,178,177
Cover_Type6,1559,327,54,246.2123527720105,296.78991194814444,5439.393706841394,53,135
Cover_Type7,2437,265,29,400.8913833282422,54.28192261606455,5889.86450167303,81,76
Cover_Type1,2949,232,58,524.3337664131541,285.26282515376806,6358.556543852435,245,73
Cover_Type2,2694,141,54,996.2048191796057,-70.31221007928252,590.1483192166779,239,124
Cover_Type3,2150,64,32,950.9079330326058,231.44922824576497,6543.919893348124,82,5
Cover_Type4,2759,106,60,313.8936827769503,-86.18044024333358,2149.7876512010116,18,62
Cover_Type5,2452,79,36,834.5222549829632,141.6259058751166,1301.3241141228937,30,32
Cover_Type6,1864,66,12,614.0256216141861,-88.99275958538055,3060.8499827387277,102,46
Cover_Type7,2646,136,16,268.24905638676137,164.4828542135656,584.4965274613351,74,83
Cover_Type1,2837,7,49,923.1686746580526,257.90833570063114,5612.813255814603,133,213
Cover_Type2,1053,282,14,105.57103704963811,295.02187771722674,333.64387715933844,180,88
Cover_Type3,1069,76,67,782.8563690073788,292.4170780926943,5967.396939041559,130,217
Cover_Type4,1362,227,12,737.7364418809302,-70.90759864076972,677.7705005570315,144,59
Cover_Type5,1664,75,57,80.28509410610422,112.58923038840294,2494.8911534070503,114,234
Cover_Type6,2476,79,25,992.2301491396502,74.54833826050162,5804.945454119239,154,200
Cover_Type7,1420,186,40,83.96464404091239,214.4762149080634,6184.298839099705,44,179
Cover_Type1,1728,143,36,297.35147983022034,106.70127114281058,1847.060983723728,183,171
Cover_Type2,1225,75,67,750.3820832266938,229.361342638731,4935.593124340987,109,76
Cover_Type3,1471,275,12,154.39820278715342,19.802632089704275,1151.5980455367826,41,185
Cover_Type4,2322,89,65,301.7161198745016,155.71247329935431,3823.9481868776493,166,232
Cover_Type5,2148,255,30,223.9950730081182,66.42100773751736,408.06468209577724,134,11
Cover_Type6,2478,73,88,348.42462865798734,294.51189571991563,4978.86609699484,200,26
Cover_Type7,2739,301,68,586.2377526226919,-43.06194391101599,6275.335883800639,5,11
Cover_Type1,2136,339,16,636.0864851637743,233.79190368577838,4118.9789104578085,149,24
Cover_Type2,2928,60,31,574.7947175644804,150.90270582586527,1697.1127021212596,55,47
Cover_Type3,1467,61,20,391.29237210168503,-25.058424193412066,5746.573449053103,244,85
Cover_Type4,2497,139,29,471.8589168738108,156.45687906071544,2155.156426988542,165,236
Cover_Type5,1118,44,14,933.5015312868636,-74.0813978947699,1826.707676450722,12,75
Cover_Type6,2076,317,58,545.2669550606515,-11.844207905232906,4418.032295512501,123,51
Cover_Type7,2571,89,46,599.9367352614645,139.2409646883607,4383.496129459003,108,172
Cover_Type1,2528,245,75,214.74436909821816,23.639850970357656,6771.62419907283,11,23
Cover_Type2,1345,48,58,544.0130958450027,-31.357720773667097,5497.683206187328,136,1
Cover_Type3,1175,12,75,900.7310468449723,67.56868530064821,6264.159138779622,183,54
Cover_Type4,1994,132,38,810.0212342932355,175.44481232762337,3141.151978902053,219,237
Cover_Type5,1402,176,38,764.9385302599985,99.71572356298566,4026.754179374315,196,164
Cover_Type6,2258,354,45,341.05439642444253,294.85511193051934,159.0919775085058,74,202
Cover_Type7,2268,358,31,351.57366159255616,214.01122445240617,5233.947924027452,207,142
Cover_Type1,1470,13,59,995.7304589671548,91.16894407197833,3751.7061636026483,83,136
Cover_Type2,2085,23,56,79.59260040824302,17.40702372044325,352.6558969402686,248,5
Cover_Type3,2656,103,60,818.1858506270219,159.47842597961426,6198.895020087482,197,215
Cover_Type4,1604,161,46,829.9203574936837,208.34815567359328,1117.2435745808762,14,76
Cover_Type5,2502,287,54,268.3164195045829,196.00385101512074,506.5739470552653,253,204
Cover_Type6,2066,2,17,858.218945689965,297.05174528062344,2388.8384636177216,55,197
Cover_Type7,2846,32,25,901.7574095828459,206.3852840103209,5328.24589039688,36,104
Cover_Type1,1014,327,8,109.20918224775232,101.14284148439765,3781.808857159689,15,147
Cover_Type2,1530,179,38,117.79165636585094,97.24557818844914,4105.495323099429,184,91
Cover_Type3,1100,121,73,582.8596566640772,6.840263772755861,6949.29465524829,178,206
Cover_Type4,2952,163,38,69.7312348978594,226.41859650611877,4606.701417653123,129,75
Cover_Type5,2767,152,45,703.7867821247783,219.84382895752788,1021.6717169582844,227,93
Cover_Type6,2559,127,76,424.1232840598095,209.4868654385209,5603.874904182274,140,244
Cover_Type7,1550,85,11,654.9434531652369,-49.9859768897295,3808.8843387633096,58,61
Cover_Type1,2395,34,78,579.6280289439019,-51.07290642336011,4205.364987284876,80,249
Cover_Type2,2342,355,50,856.4125399026088,2.8792607598006725,2565.642922610743,109,27
Cover_Type3,1858,150,82,743.3698415893596,165.84622161462903,412.866779003758,170,234
Cover_Type4,2129,299,13,619.2599195281509,111.98481507599354,4225.47793126083,19,89
Cover_Type5,2057,90,28,77.66246142308228,270.0863951817155,5349.906501865713,133,59
Cover_Type6,2400,298,73,335.68620125344023,290.4724629595876,486.22855140129104,56,101
Cover_Type7,2208,291,89,849.4373029491398,-28.787285462021828,5014.302844842663,111,243
Cover_Type1,1703,140,37,439.1835740087554,87.94495835900307,3740.9622289561667,95,242
Cover_Type2,2583,316,40,66.7927490384318,-89.16771607473493,6695.049069236731,129,171
Cover_Type3,1830,273,28,544.314447943354,-29.27753198891878,5360.515666848514,32,224
Cover_Type4,1816,79,85,310.5291765781585,-65.94387730583549,5427.685318946838,193,173
Cover_Type5,1437,178,18,462.58253951510414,-28.69864907115698,4601.512308133999,235,192
Cover_Type6,2475,337,10,979.9543494812679,135.63249669969082,923.3387287373189,201,160
Cover_Type7,2871,317,26,161.42733521247283,-73.06687207892537,1403.1838658188935,74,62
Cover_Type1,2665,265,9,764.1283043879084,8.515731059014797,5418.954036628362,242,91
Cover_Type2,2721,304,49,847.6633071084507,17.15514287352562,4352.390351790702,94,233
Cover_Type3,2633,73,34,829.7836737148464,257.8863729722798,3338.2885589767247,86,251
Cover_Type4,2108,284,58,99.38200442912057,-97.98652501776814,3954.0974503771868,108,152
Cover_Type5,1773,79,30,756.4883824333083,132.83365489915013,1139.8535037431866,167,72
Cover_Type6,1203,234,8,830.3313141008839,224.30183896794915,6594.528245398542,144,241
Cover_Type7,2414,77,16,364.8824116240721,178.08820279315114,4472.579571353504,215,209
Cover_Type1,2047,2,28,182.60550727392547,251.15715954452753,1735.179943522904,116,19
Cover_Type2,2438,109,78,607.3461704608053,170.51764596253633,6684.260836041998,184,248
Cover_Type3,2087,294,87,804.2441135591362,125.97123607993126,2096.56897167,141,237
Cover_Type4,2259,45,1,796.4400212769397,217.01268926262856,2665.7107748899143,214,245
Cover_Type5,2378,106,85,290.0100718154572,146.8500112183392,1479.3646825179458,186,210
Cover_Type6,1778,220,31,754.8624795267824,215.18417252227664,6542.295026052976,197,112
Cover_Type7,2681,209,4,344.3727319573518,-21.127486415207386,1991.913936602883,110,114
Cover_Type1,2520,119,16,689.6922078251373,53.441353514790535,6742.043217718601,162,131
Cover_Type2,1616,314,31,445.57991454727016,-64.7036992944777,1449.8404057172593,28,112
Cover_Type3,2460,296,36,4.443967194063589,-86.5629211999476,6991.557505627628,24,20
Cover_Type4,1168,200,58,883.8367687296122,55.02340495586395,6472.320987740299,42,198
Cover_Type5,2366,64,74,330.6326406789012,82.27717820554972,6462.494388617342,45,176
Cover_Type6,2078,191,73,381.1924142674543,225.85342153906822,2812.1185002380516,186,36
Cover_Type7,2870,141,56,348.14837991120294,181.5461264923215,3616.6583401078824,165,221
Cover_Type1,2365,143,16,66.87296434841119,35.5675945058465,3497.434473322239,204,94
Cover_Type2,2912,58,65,119.09535873425193,-33.16231602802873,6336.191516372142,77,226
Cover_Type3,1412,186,24,511.8536202721298,141.5933826006949,6085.973990639206,101,115
Cover_Type4,1374,292,39,149.2157674401533,106.40583345666528,4471.087497039465,83,95
Cover_Type5,2612,80,61,488.9664108916186,148.75590037554502,4365.318198021734,83,61
Cover_Type6,2463,13,34,102.14237618725747,203.11794467270374,150.98317257571034,202,221
Cover_Type7,2987,78,17,507.5434150940273,-54.36146464198828,2459.6223306916654,107,231
Cover_Type1,1688,97,61,735.8420731830411,286.6859241388738,2882.0867242033128,154,121
Cover_Type2,2382,150,65,533.5348169701174,109.82924653217196,1071.7555653324816,4,41
Cover_Type3,1676,147,26,537.1041585721541,-46.32627163082361,835.0516324453056,53,141
Cover_Type4,2947,155,30,232.01794400205836,167.64076864346862,3633.3709451847244,154,33
Cover_Type5,2015,200,48,541.3829932832159,114.82542045414448,4790.572568986565,71,16
Cover_Type6,2504,359,9,979.7755206068978,286.74556855112314,4126.027977242833,151,190
Cover_Type7,2256,96,25,136.20836950698867,146.0581353865564,2490.135770087363,83,84
Cover_Type1,2873,129,22,965.6403484523762,270.71531508117914,186.75034092226997,67,127
Cover_Type2,2488,128,49,204.0045128162019,79.02457201853395,4194.0439591023605,19,72
Cover_Type3,1376,275,6,699.685872645583,289.3410822376609,2526.4812639337033,21,228
Cover_Type4,2437,19,7,34.64294325443916,63.402339071035385,4662.695646321168,61,170
Cover_Type5,1216,301,10,188.87777804560028,-81.52566635981202,4319.89338069153,24,162
Cover_Type6,1028,5,5,807.3515205564909,133.75754486769438,6787.803942349041,17,64
Cover_Type7,2423,328,51,267.06556591787376,223.8937553949654,560.936529368395,124,216
Cover_Type1,2499,7,16,426.59604815696366,3.4055374562740326,3654.6484974075574,163,147
Cover_Type2,1663,57,47,992.5710047201719,113.56019144877791,5876.559325805167,181,227
Cover_Type3,1825,175,28,962.5029851826839,188.25057176873088,903.7300294782035,226,197
Cover_Type4,1069,219,64,871.7492730501108,-73.90079842880368,1712.0060242908075,90,12
Cover_Type5,2203,336,53,563.4395153946243,216.70543448999524,5986.538712633774,224,196
Cover_Type6,1572,175,68,71.49921831768006,192.214394826442,6719.6227453514,240,46
Cover_Type7,2466,147,60,733.555861370638,-88.28875795006752,6078.716241254471,64,33
Cover_Type1,1282,220,74,736.2407856087666,11.059802863746881,4047.3822553022765,167,101
Cover_Type2,2436,350,68,619.7482581713703,298.56810066848993,4687.695528115844,217,227
Cover_Type3,1463,302,88,514.0202944860794,257.93252270668745,4335.984609979903,51,43
Cover_Type4,1304,235,84,375.31372202257626,263.1915762089193,4326.52563307574,255,181
Cover_Type5,1244,5,7,843.7841317288112,-13.184130471199751,2477.610477787908,229,179
Cover_Type6,2995,38,73,336.92305826675147,249.06166922301054,3157.9573283607606,76,213
Cover_Type7,2480,351,63,722.7788568919059,60.21803952753544,29.65809710510075,158,228
Cover_Type1,1569,296,61,902.8978187500034,260.42574793100357,2764.473232842982,188,82
Cover_Type2,2122,39,80,949.9841252290644,153.2418504357338,181.93760610511526,153,75
Cover_Type3,2041,223,7,960.0239562960342,-45.79435307532549,752.5106709101237,101,17
Cover_Type4,1539,41,35,547.6777513788547,-97.42513382807374,1274.048721957719,121,151
Cover_Type5,1104,75,37,897.8059067502618,287.434814684093,5642.12771256757,201,68
Cover_Type6,1346,148,7,68.28730163397267,27.828015480190516,768.1513387907762,244,12
Cover_Type7,1338,298,6,88.48443868895993,29.165766015648842,3241.39607206895,202,119
Cover_Type1,2585,215,58,407.7006661614869,63.305659499019384,10.984966758871451,6,39
Cover_Type2,2610,71,41,306.1230315475259,-56.596722174435854,2813.5299607762136,137,194
Cover_Type3,2465,54,21,385.80416529788636,115.07659275084734,4467.2682040988,38,130
Cover_Type4,2904,160,82,378.64522189390846,156.55368398874998,3986.4333617715165,4,64
Cover_Type5,2394,272,43,100.54151569167152,-63.94719257950783,6546.821845876519,97,214
Cover_Type6,2092,289,88,622.5127443522215,-32.258490566164255,3444.7317014241125,174,85
Cover_Type7,2343,18,81,147.75730751245283,-53.260600101202726,1998.595933597302,145,150
Cover_Type1,2118,321,35,321.9304259044584,178.20752542465925,5099.026052529924,181,119
Cover_Type2,2293,87,39,774.1731781754643,40.97737306728959,3841.1031940467656,235,57
Cover_Type3,2497,303,1,741.5573231314775,-6.2955861911177635,2445.641043016454,124,16
Cover_Type4,2900,342,85,731.2986370606814,87.82632611691952,180.15366393560544,7,153
Cover_Type5,2825,213,23,594.0801307375077,-94.57294289022684,2206.827530283248,184,28
Cover_Type6,1248,207,79,128.89019592036493,221.55352253466845,6849.340142004192,177,110
Cover_Type7,1717,247,12,768.0243489239365,-89.24145568162203,2294.558673602296,179,144
Cover_Type1,1542,169,79,746.7286154150497,105.16738146543503,1821.9430419958662,163,128
Cover_Type2,2880,251,3,580.6661785759497,-49.62535575032234,5956.444527122658,220,131
Cover_Type3,1869,283,42,189.7468753545545,195.65342953428626,1151.876184166642,67,57
Cover_Type4,1190,359,54,731.2616716858465,228.77280600368977,2806.0212395177223,168,247
Cover_Type5,2311,316,68,218.93677418353036,84.84534053131938,4651.967736980878,230,79
Cover_Type6,1319,196,20,347.37226194981486,261.9957654736936,3032.7759097805247,103,170
Cover_Type7,2111,200,88,808.6888302851003,89.71804939210415,224.96023916290142,8,195
Cover_Type1,1496,211,52,457.13042840291746,160.48274105414748,3720.553786416771,203,86
Cover_Type2,1089,194,10,318.7570148583036,105.37013513967395,6844.130765377777,59,133
Cover_Type3,1759,325,32,222.58444379689172,74.83677864074707,2593.014028255595,59,17
Cover_Type4,2070,355,6,603.1891139629297,63.9172469265759,6315.0835905650165,216,116
Cover_Type5,1269,57,51,45.98996612220071,30.37028918042779,5141.370572654065,213,230
Cover_Type6,1757,85,87,55.308108744211495,61.208140291273594,4608.283633907093,119,54
Cover_Type7,1639,166,83,564.614471384557,228.71185960248113,4393.947068579495,67,154
Cover_Type1,2213,82,67,921.6779464357533,2.5199107825756073,6858.364903834416,152,191
Cover_Type2,2396,255,19,856.4892562436871,-71.20781531557441,3043.9481750815175,117,66
Cover_Type3,1484,238,36,631.6882847440429,-11.435573175549507,3664.084151738789,86,182
Cover_Type4,1944,78,19,300.85963471676223,21.20089652016759,2702.2530423530843,130,88
Cover_Type5,1146,307,33,726.7867691135034,199.84057396650314,6837.183417080902,76,172
Cover_Type6,2805,273,31,879.7128418360371,-40.85982060059905,918.9989816308953,45,184
Cover_Type7,1698,107,75,985.9712867015041,151.22540462762117,2809.2582030764315,252,107
Cover_Type1,1970,112,13,812.503812389914,-21.263140346854925,1877.022247516783,23,91
Cover_Type2,1208,11,59,820.0429976272862,-24.334988743066788,4358.1464221070055,113,46
Cover_Type3,1884,285,86,436.451490564039,150.68523567169905,1886.9894925749395,224,5
Cover_Type4,2725,68,41,309.59969920292497,123.34984922781587,6029.212207817705,222,107
Cover_Type5,1752,89,81,277.75605401187204,106.333371065557,6527.383894185303,250,125
Cover_Type6,2116,325,4,242.96633748151362,-51.58128347247839,543.9705976722762,84,174
Cover_Type7,2194,39,68,18.026302262209356,226.42464879900217,3427.409293847857,36,94
Cover_Type1,1648,199,45,606.5313384542242,138.68538066744804,6644.162270565517,184,154
Cover_Type2,2033,130,54,466.2964846189134,56.12912140786648,4759.108871628763,246,26
Cover_Type3,2957,186,19,581.8867716523819,279.3142388574779,1040.7059039387386,138,49
Cover_Type4,1746,266,16,753.6777658259962,271.81909354403615,6058.952456336934,28,102
Cover_Type5,2003,255,87,296.2487731403671,-89.96023191139102,6795.473628796637,46,149
Cover_Type6,2553,29,73,225.8479227637872,261.23539758846164,4331.417006615782,213,195
Cover_Type7,2365,125,53,276.87649119691923,181.84086047112942,6112.716087535024,80,148
Cover_Type1,2883,59,71,700.393991334131,192.0282213948667,3241.9216203070246,125,239
Cover_Type2,2325,62,85,253.70663593197241,-94.3199036642909,6926.808522146661,72,147
Cover_Type3,2877,140,9,51.349297223147005,16.797860618680716,826.426140939584,235,75
Cover_Type4,1127,343,86,820.3034988043364,-27.67945872619748,2376.4563284388278,13,66
Cover_Type5,1448,200,62,870.0976017948706,-62.714514788240194,1472.4877826664597,237,183
Cover_Type6,2254,273,15,562.2945014885627,273.2817232608795,1040.0721677732654,186,233
Cover_Type7,1272,140,46,924.4439891611692,25.115057546645403,6707.028937290423,108,66
Cover_Type1,1153,345,5,356.28631146089174,-60.20839298143983,6911.876784218708,74,82
Cover_Type2,2271,229,43,205.0557877102401,149.02358958497643,1619.4977753283456,44,66
Cover_Type3,1157,101,55,465.91330298176035,-61.01498119533062,366.81024293019436,110,72
Cover_Type4,1126,289,27,809.8232607580721,249.19660557061434,1417.8842878872529,35,255
Cover_Type5,2999,44,27,356.29678115365095,266.7780803516507,4541.944555144757,156,86
Cover_Type6,2408,74,83,438.64809779054485,151.08588254079223,5080.271156293573,94,203
Cover_Type7,1199,97,79,197.76724824798293,91.28698818385601,6244.9419285925105,56,148
Cover_Type1,2536,144,22,855.0241263411008,-34.390571527183056,5468.902520541567,13,125
Cover_Type2,1183,215,23,507.3127524948213,-38.489413633942604,6760.6641623412725,13,87
Cover_Type3,1558,49,41,367.8039557565935,-13.075041584670544,350.06128351576626,216,83
Cover_Type4,1899,121,12,15.460109438514337,37.375413812696934,6976.445110645611,42,93
Cover_Type5,2187,352,10,246.38629918568768,14.58187960088253,3633.9604659106117,103,87
Cover_Type6,2023,311,86,138.85655957250856,150.83737829700112,5234.922280243365,132,94
Cover_Type7,1806,215,9,713.8537482852116,80.50239812582731,1758.0293967477046,229,64
Cover_Type1,1049,36,77,401.1268299992662,71.44781667739153,5001.970444496488,203,1
Cover_Type2,2848,167,79,961.8072241833434,132.62022705748677,216.743943763664,188,102
Cover_Type3,2890,146,41,597.4350429743063,271.34084571152925,1382.692099509295,55,24
Cover_Type4,1260,296,67,182.7705368178431,122.89479849860072,6863.359117014799,234,205
Cover_Type5,1425,23,80,664.2270066316705,266.9682679697871,3397.2694767906796,106,156
Cover_Type6,1981,133,12,39.655649883905426,158.95665818825364,2531.085681177443,81,81
Cover_Type7,2835,328,21,249.59101743227802,202.93041029945016,3284.931723511312,80,201
Cover_Type1,2708,247,61,80.20713336672634,168.04035771638155,6537.888968009036,143,229
Cover_Type2,2202,106,40,492.86751373228617,2.127059828490019,4958.899178203195,75,106
Cover_Type3,1084,16,9,83.6820793331135,-9.395076893270016,6011.802778950427,17,167
Cover_Type4,2993,333,82,636.3622354534455,5.99404564127326,26.94576107081957,3,71
Cover_Type5,2343,108,37,775.887513142312,-83.78821881487966,4409.576135468204,180,223
Cover_Type6,2467,50,76,980.1056094672531,257.7737981453538,1818.6534266532399,167,186
Cover_Type7,2811,292,82,306.5898553582374,256.24660151079297,6474.618205768289,132,42
Cover_Type1,1704,208,64,153.31876727589406,243.3145461603999,4255.44676934951,4,78
Cover_Type2,1012,63,49,189.17900174995884,180.22522553801537,6036.660686700838,183,183
Cover_Type3,2220,15,67,580.2593475561589,258.09151073917747,2142.315722637577,245,89
Cover_Type4,2848,82,66,480.8048664771486,-58.50716261193156,4528.63035628316,150,93
Cover_Type5,1772,174,73,975.9492872806732,114.51800111681223,6558.871085222112,28,194
Cover_Type6,1519,153,50,653.4798867851496,54.427836276590824,6634.929653963074,114,219
Cover_Type7,1531,7,47,936.0375922268722,7.538482453674078,3102.607402065769,233,77
Cover_Type1,2198,67,51,331.3075341654476,-40.295605920255184,49.027101195650175,194,201
Cover_Type2,2492,350,5,105.1802969139535,-74.83702674508095,4317.44235296757,166,159
Cover_Type3,2255,101,70,280.0975073396694,257.0049964822829,6851.060220867861,150,189
Cover_Type4,2943,235,21,823.8795080552809,256.669098790735,2607.2626145833638,9,112
Cover_Type5,1021,175,22,373.91573194391094,-96.0583621636033,43.32221441017464,214,90
Cover_Type6,2872,138,52,579.6140802856535,-26.019556540995836,3475.1213577957824,8,55
Cover_Type7,2379,79,44,853.5740664508194,-40.74278902262449,2802.5617728771176,101,172
Cover_Type1,1427,15,42,701.9165273073595,-34.55556342378259,373.8378073850181,78,189
Cover_Type2,2832,162,28,380.10485527757555,-10.409110132604837,6736.452986670192,121,4
Cover_Type3,2721,302,73,880.1591740120202,19.610098749399185,4802.643032003893,218,195
Cover_Type4,2944,119,54,678.7333597717807,199.88271854817867,2602.4230975913815,154,173
Cover_Type5,2691,179,26,681.8926428267732,271.76289912313223,6657.399171849946,163,216
Cover_Type6,1529,302,32,982.3583627820481,107.40266777575016,315.72634146665223,87,218
Cover_Type7,2191,199,22,398.73700446728617,274.6806412935257,3325.990262515843,32,253
Cover_Type1,2648,319,1,647.4520523573738,215.7768927514553,659.5632871666458,124,10
Cover_Type2,1356,175,13,308.6642589501571,241.64501084014773,1358.9035542160273,151,238
Cover_Type3,2521,138,52,916.7249981386121,91.30938993766904,698.2635672728065,113,213
Cover_Type4,1097,204,83,592.4999435355421,145.67001331597567,540.5483620841987,81,133
Cover_Type5,1084,281,41,145.8632465414703,208.092300593853,2958.9801667463034,62,192
Cover_Type6,1846,48,42,989.5473517759237,31.154117081314325,158.4362990257796,5,88
Cover_Type7,2365,261,79,582.890524487244,206.16949945688248,2107.1423966675065,122,44
Cover_Type1,1127,333,52,631.1703357014339,126.64857739582658,567.8991435864009,71,79
Cover_Type2,2402,80,42,737.1860898695886,212.94414028525352,6596.390497115441,120,106
Cover_Type3,1341,42,66,610.9301331613678,-50.68711992353201,1989.7618980063125,14,224
Cover_Type4,2154,207,15,591.2434994603973,50.27810549363494,3115.630888445303,75,4
Cover_Type5,2237,355,1,202.4087536558509,140.7452281564474,3336.6752975622658,246,231
Cover_Type6,2329,253,65,27.83670349838212,-55.0383111461997,3421.3278742909897,208,178
Cover_Type7,2355,28,72,455.9566661049612,120.82715313881636,474.0765734494198,58,168
Cover_Type1,2476,63,81,211.79550472437404,-80.61014525592327,3657.006373354234,69,204
Cover_Type2,2675,72,6,572.6643034887966,-78.93592780455947,3386.840657611843,12,70
Cover_Type3,2445,13,37,335.36721382150427,137.2342304326594,2350.781865013996,135,90
Cover_Type4,2854,172,25,932.6635085805319,150.36720223724842,4282.633217317285,104,177
Cover_Type5,2127,354,20,215.51275457791053,188.32595217972994,4638.468233498279,249,74
Cover_Type6,1207,6,7,381.041707864264,6.858216505497694,4415.321804164676,8,183
Cover_Type7,1636,321,41,796.5910237771459,265.64421309158206,6653.204092486296,159,234
Cover_Type1,1951,220,42,204.59132430213504,251.37455007061362,1173.8776699006557,95,48
Cover_Type2,1289,62,17,452.791719060624,221.4792039245367,3640.0179843930528,153,35
Cover_Type3,2236,357,31,853.6202413034625,256.02892097085714,6118.381716068368,87,217
Cover_Type4,2372,100,66,737.5464108632877,270.70384500548244,1526.0845218868926,149,203
Cover_Type5,2630,265,4,129.272259227233,75.99765276536345,3532.6255340296775,54,151
Cover_Type6,2307,322,68,887.7163925578352,113.68618607521057,2336.9384432076477,129,111
Cover_Type7,1767,156,21,161.51901829242706,270.5597427673638,3471.0645859176293,72,181
Cover_Type1,1326,116,18,433.771311088698,175.79879481345415,5564.069464598317,10,68
Cover_Type2,1765,122,29,726.1977670213673,286.5826455876231,4997.689781132853,129,214
Cover_Type3,1497,318,47,620.0731335843448,9.341256134212017,1999.7932442892343,234,191
Cover_Type4,2165,300,70,751.9269769669045,159.7902557812631,1669.0775826834142,160,36
Cover_Type5,2878,100,46,439.14479204500094,133.8695482350886,5430.151001498802,16,171
Cover_Type6,1785,275,2,585.298321921844,291.2381447851658,6109.734393056948,155,22
Cover_Type7,2217,132,79,200.50361986598,-67.30277687311172,1407.1356258243322,18,50
Cover_Type1,1318,34,79,717.7006402513944,-87.48581260442734,4485.298821352655,118,159
Cover_Type2,2506,214,49,471.98274264554493,288.43557899817824,196.2771687186323,126,155
Cover_Type3,2290,326,57,937.2312886225991,-36.26253101974726,5825.639469440095,206,214
Cover_Type4,2825,241,89,491.39020221703686,14.838297758251429,138.21648708358407,158,22
Cover_Type5,1412,120,23,575.5145636021625,23.232946079224348,2577.448327650316,120,239
Cover_Type6,2216,268,40,146.09545242716558,81.58503258600831,2665.032813507365,255,82
Cover_Type7,1434,300,10,978.5220586683135,119.73506538197398,1751.6410503711086,189,242
Cover_Type1,2993,332,90,558.9518090104684,202.13462933897972,2040.919520115247,66,166
Cover_Type2,2051,219,38,594.9149489437696,-81.88673937693238,6947.387917581247,58,4
Cover_Type3,1703,270,33,527.9016549766529,14.601403009146452,4050.913014511578,99,53
Cover_Type4,1562,203,4,142.9134868986439,40.258360747247934,4980.206623472273,118,177
Cover_Type5,1217,160,5,990.200153587386,66.6691105812788,3802.1891584531404,216,245
Cover_Type6,1738,34,89,556.8120505502447,274.4131416082382,4377.829078300856,150,75
Cover_Type7,1934,93,31,580.1383394743316,-46.648809779435396,5766.505405169912,66,89
Cover_Type1,1782,180,74,476.27505430649035,111.48045659065247,3261.476253305329,18,193
Cover_Type2,2089,16,24,972.070546858944,145.70612851530313,4505.177167491522,215,113
Cover_Type3,1256,28,23,569.2122444494162,243.19578064605594,39.02829928835854,135,13
Cover_Type4,2283,288,72,349.54529887693934,240.14537259936333,4466.1044986401685,158,108
Cover_Type5,1745,337,65,943.6310015968047,199.58776468411088,6026.778714392567,198,249
Cover_Type6,1699,333,49,974.7507109828293,-22.490236349403858,6488.083817211213,84,164
Cover_Type7,2454,35,40,938.5678752046078,28.394154086709023,2679.51750503527,142,243
Cover_Type1,2856,42,12,817.5564809518401,255.08528407663107,6048.791209580377,65,211
Cover_Type2,2346,215,77,633.2383109875955,203.08487247675657,1648.0628233198076,37,242
Cover_Type3,1453,213,56,133.10167774790898,25.13430817052722,3517.717211560812,238,175
Cover_Type4,1268,357,74,615.7683739862405,161.86004569754004,449.80879588844255,56,184
Cover_Type5,1114,211,5,930.7634328627028,48.40844543650746,3074.05612403946,168,70
Cover_Type6,2228,174,87,148.87144056987017,-45.365230459719896,5882.265478775604,143,244
Cover_Type7,1474,352,47,824.4466387424618,176.88339361920953,6751.95342252939,188,162
Cover_Type1,1969,1,65,876.2936207232997,290.9284481778741,1333.6765836966224,174,113
Cover_Type2,1828,50,55,23.42286669067107,-28.607957810163498,4721.217333352892,28,65
Cover_Type3,2951,174,90,658.1620637814049,-30.566391069442034,3135.0245057374705,44,42
Cover_Type4,1667,322,4,704.9050568188541,261.9400219991803,5956.049001576845,35,247
Cover_Type5,1660,96,83,270.58013375871815,-25.939220376312733,3153.3978957191575,215,18
Cover_Type6,2988,296,26,930.2112826376688,-38.17179622128606,1793.1934063993394,167,48
Cover_Type7,1567,282,50,225.40814379858784,41.26666719093919,5408.425834151916,153,122
Cover_Type1,1983,278,6,917.7848605439067,119.44569777697325,3751.8168953070417,221,48
Cover_Type2,2921,327,66,496.27776284958236,33.209914807230234,2125.905083933845,107,32
Cover_Type3,2017,309,28,337.80629100999795,182.33702834695578,4850.14493695111,159,223
Cover_Type4,1088,290,36,466.0187723666895,-43.42481307685375,5774.7312988052145,243,28
