duration,category,src_bytes,dst_bytes,wrong_fragment,urgent
6561,,481623037,581086335,2.4881133949384093,7.858803582610562
47937,,91497064,1120839954,1.6890870914794505,13.830059306928888
2882,,122777376,315416050,2.4089181311428547,11.28275688411668
32797,,342358699,552438929,1.1290614362806082,1.4057274898514152
55630,,568159050,766933980,1.6195705430582166,12.907906259642914
33529,,397730231,539611430,2.232615837827325,8.605316914385185
36050,,223107389,590841019,1.3852838398888707,1.277480139164254
11993,,177881368,1207890683,1.505774055607617,3.4429983790032566
40362,,1280963539,1234731667,1.0947661236859858,6.078339291270822
27676,,1365703530,1057058265,1.994522322434932,12.03330686618574
34864,,1365416948,56187626,2.195865375455469,3.623622008599341
10294,,569432310,1213462142,1.4171290681697428,8.454899788135663
34287,,808823397,1295507048,1.2307245964184403,10.255416969768703
345,,586064447,611838044,2.8779875827021897,10.410741901258007
16534,,1221153615,777774469,2.587217213585973,4.73943583550863
28310,,486868139,699282798,2.4118280936963856,3.434575126040727
56674,,955333911,1283872762,1.9144127126783133,6.866225939011201
11136,,711653515,207023907,1.316227925941348,7.784192912047729
57272,,1233472688,980841376,2.533053772058338,4.615716620581225
31800,,221836097,767948600,1.804719048552215,8.20341959875077
48705,,1176864042,916333830,2.2570601226761937,1.0229198464658111
25685,,130761269,149940117,2.9542638235725462,12.51794042577967
3606,,44761526,1261277690,1.7599975350312889,2.5591197782196105
3069,,1296144342,183296689,2.490608038380742,3.93350943014957
26555,,1192674118,720628764,2.532463335432112,4.596848525106907
48650,,396371287,273604241,1.8216866357252002,5.8716670863796026
14121,,339076544,812472583,2.7193989786319435,10.056812453782186
3757,,293380742,695560905,2.1845560832880437,4.553595903329551
36896,,265377594,1086727155,1.221500862389803,8.688683964312077
17753,,987108365,697050901,1.5180558236315846,8.022033436922356
34180,,42139708,224322721,1.1767345177941024,7.709766083164141
55500,,91181320,476604946,2.497928640805185,12.608001694316044
48003,,1058596121,496473712,2.6677334839478135,4.163706529419869
34638,,957213341,1090856110,2.4240305749699473,3.9361425419338048
28419,,30485953,715342375,1.2196682197973132,11.760639796499163
40060,,24310158,280807571,2.724459707736969,4.431166888447478
50550,,857249274,998309783,2.875057612080127,12.856282700086012
39221,,73598267,347280354,2.15968283964321,5.1199756199494
2922,,485308038,218944002,2.598571210168302,2.3350642980076373
21464,,456062691,1254700549,1.974162196740508,8.929658566368744
22823,,520140931,486031591,2.0826398683711886,3.9122990709729493
31922,,833445089,732437457,2.5375509071163833,11.98822803166695
34641,,1081704772,881017160,2.5220443727448583,2.4370566124562174
28646,,1031743759,449692903,1.5884742150083184,4.388780354754999
39765,,1067520818,1269102597,2.4754668767564,6.05887092417106
20977,,133340234,787823733,1.0785577693022788,6.578154717572033
7302,,250309692,921308554,2.256324031855911,10.421756508294493
15429,,1220211183,199556344,1.3403423861600459,13.220455293310806
22021,,693833617,1004315097,2.440508043859154,13.963966328650713
29059,,1223315232,57203167,1.7498545828275383,7.193279441911727
45998,,261797698,711102095,2.0750458263792098,8.986441900022328
3446,,229431329,1105754525,2.6252842228859663,5.023366163717583
20151,,478029589,665095548,2.598637220915407,11.00737072643824
58150,,515376706,870355962,1.7891718475148082,1.0532222266774625
44800,,1178185066,1101434313,1.3360442519187927,8.473704786971211
10269,,617379891,507610280,2.1023242883384228,6.495068242773414
47617,,1332098305,893580503,2.7771399654448032,12.721304800128564
4030,,335128149,206795184,1.6837307838723063,1.3268428982701153
18264,,552544887,343775516,2.8968773605301976,10.779416575562209
16941,,271649109,758996745,2.561532069928944,6.777111044386402
24579,,405520651,279752276,2.0563525008037686,6.082153626251966
56028,,1278244603,553007810,1.9121070527471602,12.330166212050244
47952,,79093295,903458870,1.8779926621355116,8.54902048362419
13689,,619138085,70228924,2.968277143780142,5.342707323841751
47446,,1128198296,1060357019,1.2197348237968981,4.038672567112371
56662,,1297203878,674593568,1.9890443086624146,12.824670267058536
23676,,735312577,948195289,2.41800521267578,8.441602956969291
1457,,970075732,21750114,2.8999584121629596,3.7309500963892788
58036,,366454810,1147101662,2.262790740467608,13.430023980792612
23311,,1317183097,679738217,1.4407055778428912,3.3886067669373006
31819,,526035697,944849920,1.328249932732433,9.663004668429494
25128,,798525390,104855742,2.371068694628775,5.9483244840521365
3351,,208129945,343657312,1.9863304910250008,6.471367561025545
56283,,835894780,129204432,2.3552902322262526,7.567813443951309
37571,,196196866,1197501906,2.3036904660984874,12.493896807776764
5363,,340017720,822005997,1.3997580613940954,8.874225756851956
3487,,75092192,107705922,2.9415332111530006,8.732290918240324
53475,,352633132,1264307354,2.735607570502907,9.640482628019527
57368,,739246755,358720218,2.442823074758053,1.6507066823542118
50059,,918062122,1111571709,1.4985823542810977,10.0579825413879
26896,,939950225,577902339,2.0756549229845405,4.154978662496433
37583,,757145463,216325724,1.0017176032997668,11.977539168670774
50716,,574986194,586460150,2.500477488618344,1.5749298620503396
17549,,1046313101,1182417489,2.789474920835346,11.963747858535498
10469,,1182959702,817151959,2.4923003930598497,12.582026530988514
5899,,522674682,528258256,2.7848525187000632,6.580801395466551
2680,,805611592,695944548,1.0538608795031905,7.510131444782019
56774,,1029228516,130244763,2.1952851158566773,7.567560221999884
15870,,967437116,991885393,1.7408134993165731,4.4103050923440605
40386,,1375271286,942881948,1.1328371362760663,3.7213407047092915
41144,,532906682,484948967,1.3166906074620783,3.824980726465583
33812,,935368877,596438047,2.176745916251093,12.649534804048017
15774,,423065041,124946126,1.189007168635726,10.804713666439056
57539,,530762676,194393968,2.027519354596734,9.741305221104994
57126,,994117327,503531438,2.006319174077362,8.556114042876288
14776,,539779665,1300930517,2.977165438234806,9.147007726831362
17567,,545016106,992861491,2.0038196612149477,13.413195220986381
30803,,547667048,1212768846,2.769007126800716,6.798714288044721
56112,,1308810954,1224242256,2.3761988091282547,8.59690145845525
49751,,828652658,89554854,1.5403496162034571,6.243369521573186
44485,,1159163072,1102274815,1.3744829413481057,10.097161134937778
10354,,1127228682,866718881,2.4743715031072497,13.311718539800495
16299,,935358420,657118841,1.5591026530601084,1.8578847832977772
54529,,477197416,504399075,1.6938397069461644,1.9663330467883497
27249,,1158589815,621090951,2.7270514173433185,5.092704369453713
29246,,1013965675,307716122,2.1550228586420417,13.11767305713147
10518,,657468262,881215658,2.005939366761595,4.354859515791759
46015,,1116040922,195563610,1.2451446559280157,8.869247496826574
42833,,861376305,316709414,2.5811020038090646,4.88608456752263
21774,,499076778,629442040,1.9879425293765962,2.064245240064338
25977,,1097828312,251225260,2.5413039890117943,13.713634258368984
54548,,545058476,704331907,2.8346729651093483,5.088782483246177
20923,,225847331,470242924,2.9157273112796247,2.8403369782026857
47563,,782938731,191967069,2.8174027614295483,13.160629770020023
30613,,1075373800,908120778,1.7023017331957817,12.88343430426903
57795,,531588691,1069324061,2.617810444906354,1.6048017800785601
47390,,782964792,153788186,1.1122744758613408,5.450380805647001
53689,,227658133,624594799,1.7453630939126015,7.262655473547056
13156,,1309769205,1158546810,1.9090538639575243,11.594938521971926
9300,,7400635,1210068240,1.799206024967134,7.278587928740308
37987,,922886403,1306476435,1.1786200902424753,9.768215053714812
57499,,173966745,1060566226,1.111241933889687,8.746970127569512
49830,,698573836,913912846,1.8762089391238987,2.0545932734385133
42254,,449441723,377971106,2.879719634540379,2.6185939931310713
18806,,1264852753,390709889,2.1906271050684154,5.063768718857318
24407,,147768023,1216111269,2.873406789265573,7.854408365674317
56654,,1365111003,190297896,1.6094463844783604,4.764770585810766
4315,,195007076,471519095,2.7642420325428247,4.372811992652714
1347,,1375620150,1280097018,2.0321962176822126,5.005498900311068
50630,,908008026,722175223,2.787144420668483,5.019280385458842
1310,,1147593129,840510232,1.2382422839291394,7.434915505349636
32024,,930718236,906228750,1.3135570026934147,9.11722389771603
5388,,150329161,85541436,1.8005142696201801,1.6982288907747716
1149,,1331048121,40086855,1.2942499918863177,4.943070893408731
3066,,247298538,860006735,2.6106871622614563,11.41936009307392
57157,,1355355897,1251470845,1.5805595377460122,2.6853044081944972
41279,,639399237,1112862086,2.1451983638107777,10.598499464569613
33793,,515964326,1197995942,1.966196158900857,2.5264392455574125
24487,,766572640,1083335834,1.5181244416162372,8.289555542636663
9310,,204782028,327529457,1.3612866653129458,6.841831975150853
22750,,302584485,945863321,1.9386845780536532,8.710194972343743
1634,,946487202,1006179478,1.984387047123164,7.100549878086895
28497,,1035541593,355232997,2.2464173599146307,9.158847021404654
21479,,499759441,909797454,1.410493048839271,3.327352749183774
56650,,1112134458,1181082352,2.5582696590572596,8.813920825021341
14427,,109777171,7229215,2.0965918228030205,7.004333826946095
14260,,523488335,784335830,2.55897752661258,12.88956510857679
37696,,73683668,139049735,1.2361279772594571,6.182805949822068
8389,,317188745,855787687,1.5455209277570248,13.783440785482526
20085,,632873506,434839404,2.6674393718130887,2.526915548602119
55111,,426389814,1166406270,2.0778098381124437,4.207934316014871
48702,,1033731991,607303969,2.414130329154432,1.9534527817741036
21730,,1131578598,863894505,1.6145518221892416,12.901576839853078
23089,,103234872,1252067770,2.538505068048835,7.4724602634087205
38979,,656100408,306356496,2.0037087835371494,8.802474042633548
17034,,763495114,552430409,1.4450681656599045,2.6496697657275945
21016,,200793557,614881079,1.4140821271575987,3.9571899897418916
4531,,87155172,1063544596,1.431631827261299,5.938546496676281
7620,,117781154,1026086345,2.730054504238069,9.775813186308369
7546,,468212143,1250977582,1.4608247242867947,9.738112696446478
30146,,650352850,544481759,1.4938889238983393,3.202283361228183
44882,,1109141786,39401331,1.7435947535559535,7.603461982449517
29534,,220528031,765025210,2.516825397964567,12.410856467438862
2043,,389203310,1134077054,1.357394770719111,6.631136622512713
54026,,1004074009,801355994,2.725016983691603,1.394870252115652
3034,,930904925,1219108426,2.9650568701326847,13.710865149507299
42346,,104707615,1202203594,1.1158863063901663,9.57914018840529
7294,,103516469,380425499,2.727294052951038,2.4105398640967906
46636,,402490401,1273319843,1.523203075863421,1.9933062605559826
30672,,189476774,242738982,2.3825090215541422,13.188149756751955
44765,,377297340,921850328,2.970937926787883,6.596104906173423
6099,,674598265,167632345,1.5767287416383624,5.008072980446741
17294,,419890569,1270346876,1.8448711475357413,13.93477523745969
43604,,460778936,522007161,1.5183935137465596,5.259034927468747
17182,,375889489,441226579,1.2857998465187848,4.383560162736103
24130,,755710916,304708436,1.2850883225910366,1.1167514191474766
33304,,74925199,84427814,2.9181419885717332,9.290531652746722
39169,,376757875,760968022,1.9211157360114157,11.85390381119214
14509,,367962250,1151392693,2.6781936730258167,3.7542278738692403
23938,,941739350,535043090,2.8147897170856595,3.6764865221921355
16063,,996383149,723956439,1.9746552929282188,6.188874604878947
3971,,462818295,1194978770,2.5987291429191828,2.9697427693754435
57112,,692956404,139498074,2.7550005335360765,2.624658207874745
54353,,856340981,1114612778,2.114263112191111,5.191899450030178
27807,,946320933,671200036,1.139207896310836,6.249539377633482
4944,,1201019615,1304882239,2.175613093189895,3.680148818064481
48405,,1346873629,696075983,1.297094363719225,4.57009465736337
28701,,518068781,457401515,1.3600904364138842,7.556811694754288
8121,,955900079,688291588,2.9410034785978496,11.799845240777358
31145,,7295354,112621201,2.960762721952051,13.967946695629507
49863,,268856632,926332038,2.8042341810651124,3.357085283147171
47646,,1056814005,1058002279,2.375560190528631,2.7856961304787546
30042,,139918957,1169195905,1.3949231919832528,4.7690185096580535
22715,,1272915452,1048514651,2.8585530007258058,13.174741385038942
33068,,32811366,852407915,2.6198367499746382,10.668545393273234
41952,,533582500,1116927198,1.2761217332445085,13.336435396457091
1134,,657751965,525264541,2.655500547029078,4.258872671984136
55556,,773099419,254384709,1.016134153585881,1.274145951261744
56722,,1105930923,1273587156,2.1916509945876896,11.301943002268672
42292,,1167816335,105832484,2.8233484742231667,2.8008632294368
6721,,1075384248,9088768,1.8747265161946416,8.931980768451467
26958,,654923555,1026490315,2.2876439597457647,4.550664161564782
30585,,668276434,17062094,2.2628268050029874,4.364986193366349
9173,,298095323,822027301,2.4455501823686063,8.958508310373873
7191,,1207722662,967233256,2.573665934614837,7.982987553346902
34485,,1896361,305224194,1.392241702415049,1.59477266529575
10068,,625468933,102528263,2.69164049718529,2.856063042068854
37896,,62730729,600724194,2.6630161898210645,6.913892092881724
11325,,712391318,127251742,2.68333922047168,6.710827483562753
48166,,576469024,489880588,2.871469907462597,4.166633812710643
25980,,399859887,927833314,1.6501601967029274,3.0776365445926785
32534,,42045082,769086601,1.4702459573745728,10.098282817984
12440,,605120767,274108336,2.584437051322311,11.438491235487163
26677,,618517125,429660923,1.8889261218719184,9.90336132235825
12943,,114824169,1081691456,1.8560497560538352,9.723043154226616
13280,,151116310,1107851713,1.7920372341759503,10.188406571745872
38941,,149141497,1255322893,1.3071333388797939,9.015662130201235
47804,,1352616776,490548495,2.478746684268117,12.265115435933694
4613,,1198720244,198657904,1.6004962432198226,11.550498702097684
52991,,467261555,752459819,1.3798206164501607,12.445083421655
35296,,1302806682,641683985,2.2897551492787898,7.587491480400786
6042,,544865595,338880028,2.9965816442854702,1.059636254562065
28348,,182907942,1249633169,1.4119434054009616,7.7710786634124815
32569,,169539481,91797768,1.6872850614599884,5.3068072644528
19169,,795068785,1072368244,1.126991759520024,4.573709859279916
2011,,517924952,981862745,1.7109274850226939,1.4827478248625994
51186,,44727643,274360679,2.1359843695536256,13.643473426345736
34270,,588905577,29588396,2.5764473285526037,2.900920463260263
24398,,1053755134,190652,1.5082588749937713,9.549014234216884
20144,,281827913,1232407249,2.091116647236049,12.301620107376948
37298,,657436956,1034452082,1.94054756173864,4.792204690165818
26519,,633693140,619439886,1.9785625054500997,9.082518276525661
31389,,635755580,1122240397,1.6384997088462114,5.885726171312854
37608,,419265674,568153485,1.226668195798993,4.066399898612872
56359,,1066762615,771575943,1.0628264471888542,8.476774499285966
26446,,464202746,468556158,2.7989189866930246,8.641246993560344
13759,,849232569,679112447,2.3774606734514236,8.637881805188954
47356,,449185723,713652576,2.31590645480901,7.2072104387916625
29472,,236204996,331856056,1.7674892889335752,2.2044989918358624
37596,,172380874,348298047,2.864728505257517,13.129243892850354
4546,,10220730,536788011,1.848680604249239,13.343461070675403
16137,,995046314,1010417401,2.2365813073702157,8.463650813093409
7836,,1184955000,526786682,1.7680098987184465,6.769639870850369
55224,,1369740399,212033201,1.2551072961650789,2.8748983996920288
17273,,726685149,691951373,1.5151622802950442,9.50405684998259
13110,,1091634457,208652611,1.4676381098106503,11.15762972063385
47084,,329897413,1204401047,2.493523626588285,3.813682009000331
20751,,815902226,378474084,2.3001995952799916,12.10181295662187
22924,,1208528909,1075132325,1.6125033353455365,12.486404455732554
38881,,454584373,644073644,2.048654125072062,4.186019623884931
15910,,570763506,968830939,2.4645617427304387,13.99711351795122
13922,,219091845,1122870990,1.4218367142602801,3.2210955396294594
39361,,91421892,1236392597,2.4827662808820605,7.976539455819875
48266,,269352387,173724874,1.214954191353172,10.02254543080926
27272,,1308410016,531670158,2.280677819158882,3.820485165109858
55506,,1068076721,1284306377,1.0602195970714092,11.26026781462133
55539,,913236647,146271373,2.7670602281577885,1.249241130426526
24297,,661308874,162643812,1.679545155260712,13.443209522636607
5224,,1276215382,488237157,1.154901516623795,6.707266648998484
41293,,260227696,514538036,1.5662383558228612,5.800920692970976
27861,,1260929438,827890279,1.6490771770477295,6.924993208842352
23731,,389272277,300193581,2.909124417230487,5.699626836460084
7694,,643025534,461836444,1.717613564338535,7.931268912972882
54328,,22088633,1071662692,2.4950217651203275,10.538524329662323
3277,,828905760,46088559,2.9098401749506593,13.283917457330972
50317,,917623591,404817123,1.142476071137935,7.397592078894377
7044,,77443021,38104735,1.0703921867534518,8.698096962179989
47990,,1290088379,644874624,2.0135933593846858,4.3935982247348875
19349,,472219953,729168591,2.7769699348136783,10.046404792461544
47398,,516705099,683761432,2.361971789970994,11.472704714396968
21717,,183660348,949302463,1.115311003755778,12.383864644914865
8874,,1316873674,1165345485,2.7062412844970822,9.421693919226527
11358,,1063629167,598833772,1.4262749245390296,12.52303611044772
37360,,920293947,840114344,2.332573778461665,5.93813477945514
1866,,919521493,272923994,2.602871911600232,1.8889416293241084
12148,,722995014,481474705,1.333840986713767,3.344422684283927
14350,,502806644,870496623,2.4034936469979584,4.093577394029126
55353,,1106065786,1007863980,2.942097907420248,5.745238629635423
34080,,744054625,41167797,1.4398066061548889,3.743501039687544
39881,,86496527,583491110,2.979878155980259,1.8714113817550242
29959,,775786107,93673216,2.7402332611382008,1.2256511508021504
43277,,697680027,1816971,1.2281534411013126,10.962701372336596
23765,,670458001,949090085,1.020897633396089,8.286221654387191
8589,,826701935,351798551,1.61020638467744,4.237883977359161
44342,,547458247,964703363,1.8167478223331273,11.389008578844368
55870,,58789609,315327581,2.658183353021741,9.358511140802875
18406,,329459366,930424315,2.5935912942513824,13.585867236368358
4783,,389340141,483545051,1.6738216881640255,5.560278484830633
2122,,1206813612,391735986,1.0554347052238882,4.664172299671918
3755,,69116414,544149494,1.389703850261867,7.454325406812131
41593,,1156472855,1184425738,1.3567781844176352,2.4400855326093733
9347,,145327777,1281626917,1.6243293434381485,4.669530380517244
51035,,774422429,829897090,2.1139614009298384,11.353929741308093
37883,,530296423,783954168,1.2003542119637132,7.830479130381718
36957,,826708146,778087367,1.6290428382344544,11.489057549508289
42278,,1011377258,835618827,1.1031970758922398,13.960961743956432
45296,,1233455679,1157878685,1.458123258780688,4.852797246538103
47665,,252721818,833287284,2.067195344250649,7.403021331876516
4424,,557783162,650974568,1.3497666390612721,7.784037304343656
11355,,1195958201,1021607217,1.9282858395017684,3.000146456528455
6312,,1053884513,591682045,2.4762024180963635,9.322309128008783
25538,,1016835450,74848330,1.684447887353599,11.60640771780163
16886,,132963462,595147128,1.9494958478026092,5.779437846271321
11999,,592573287,207251158,2.060141659807414,8.088722407119349
1999,,1144964868,600441917,1.5221526948735118,7.854898570803925
31188,,1335501095,1181840131,2.537189763970673,3.609317183960229
8127,,1115250571,709529177,2.9587490833364427,10.235287107992917
45684,,1022940607,382328810,1.364118576515466,9.333386589540169
36119,,1119003659,823891372,1.8179734945297241,2.6003620671108365
3188,,862730989,1215659345,1.988263914361596,2.151090166065842
9230,,134318552,1252477460,1.3684404203668237,5.721441810717806
10754,,1281705435,1221089785,1.4308348800987005,9.959361066343263
34478,,1197328117,492098878,2.2895339992828667,13.173545263940468
46820,,1175436265,939452179,2.1205960079096258,1.9521544699091464
19081,,1155006844,12879639,1.175902278162539,1.9114666844252497
28480,,616640408,487367427,1.398845719639212,6.03688188479282
55164,,19898315,708739543,1.6825234754942358,8.98694976954721
26502,,1031947433,1184645049,1.6667026486247778,7.31649021524936
20688,,967309049,509930301,1.2420865041203797,3.570765743032098
4420,,1046491196,484295330,2.270422257948667,1.0769651413429528
16811,,419483604,1000107688,2.259558473713696,7.642106824321672
33181,,20107601,635470774,1.415806412231177,7.297552566975355
1133,,1359465841,18352224,1.3054792704060674,12.49571153987199
22577,,700726803,1001192949,1.2509984862990677,3.4316094296518713
50687,,348205348,567712091,2.5274727046489716,1.530715502332896
35345,,1331668425,27447434,2.7199482088908553,6.929404467809945
46492,,1230192851,170172992,1.1660449486225843,9.980039819842204
28446,,825877124,974220132,2.836621616501361,9.42682482372038
45895,,380786347,799845088,2.488057743757963,2.6027833877597004
26478,,312454149,860778931,2.95774886617437,11.074667868204415
15625,,1204471871,1098570838,1.8970517665147781,1.579088567988947
49693,,583029787,362146958,1.3261237521655858,7.971213365206495
11144,,771768080,143284864,2.6770696649327874,9.484035650268197
57103,,1348173099,591130404,2.2505705538205802,7.459273114334792
4898,,415068961,381314574,2.719758269842714,5.171678091166541
11840,,634684688,752623599,2.7073271009139717,5.094149005832151
52764,,306575044,334476106,1.935328999068588,8.499920332571492
51756,,823013197,265728576,1.3573028538376093,5.605537416879088
34787,,540218224,286304456,2.933465297333896,5.484035277273506
35446,,188154467,1212448271,1.4110581846907735,7.289380865171552
13237,,515266257,498348762,2.6825456614606082,4.206685416633263
49239,,1277318065,643981209,1.6506222076714039,8.696241310797632
43854,,104223454,1047573036,2.0724523453973234,6.480107526062056
7842,,177138388,953473967,2.575001886114478,7.542741643730551
18711,,1323148680,83329654,1.0066225146874785,7.973657547263429
51870,,252382622,1055415872,2.802993185352534,7.223720273934305
55879,,915477315,609076248,1.5324321971274912,11.838659377535805
2352,,161971138,961644435,1.8468641815707088,12.048723058542237
17100,,1179211643,1206535958,2.3938154047355056,9.259887241292745
55741,,366349039,1301749585,2.6477934257127345,8.210096658440307
4094,,169137652,857854886,2.8897632798179984,10.487220257753506
22248,,1067560928,1065739028,1.8910210547037423,3.4853764860890806
7789,,810184869,118923838,1.4170813611708581,12.968526129843667
48487,,761255257,478418298,2.9425021181814373,13.9079784527421
6677,,1031991254,684717829,2.7517115036025643,13.275404671672732
22599,,768689967,530367027,1.2983519420959055,10.48229523608461
39520,,981851596,1177371754,1.8164660991169512,3.858616014244035
1145,,993733090,607400202,1.7825773139484227,7.1349783898331225
46621,,663168300,319392223,1.7264806712046266,5.64726162655279
56127,,809275542,209852314,1.075679353903979,1.8194714249111712
46796,,1123132967,585853956,2.486151985358447,4.451142792124301
19270,,865696045,492714838,2.3540082424879074,2.1504976097494364
58302,,1341129064,485770379,1.9023771146312356,1.2871785641182214
30025,,1075053631,860384675,2.0377980354242027,11.813541760668159
616,,1130546186,1263883476,1.2453266526572406,3.9429888541344553
26299,,58143212,149285158,2.6891093053855,10.125508826924488
13881,,631982505,659771355,1.2281525284051895,8.063729103887454
37141,,1372679335,72323817,1.9402565541677177,12.846953459782526
43923,,376813064,516431858,1.3046389250084758,4.1472272225655615
45009,,761366548,1013920310,2.0093927145935595,5.301208483520895
16987,,383769691,16932567,2.485058445017785,11.953887990210205
8284,,1311488337,221144673,1.1070838435553014,4.183864610036835
29572,,1376546266,946965664,1.406763257458806,4.41002405108884
58111,,907594282,1100487377,1.2026818911544979,1.5422518628183752
34947,,324403491,39302848,1.8339573699049652,12.21615613088943
54249,,1051245631,128913334,2.691835186909884,8.426267785951495
11699,,374965573,438286163,2.9436398805119097,8.336388863855973
24288,,936176156,959604829,2.8133493452332914,9.544950500130653
5859,,374677965,112884630,1.212226565927267,10.544814970111474
38039,,18737849,878240627,1.3510854402557015,7.78474019956775
43607,,120748860,635213711,2.785061927046627,9.371398909250274
54679,,263325224,1159953420,1.5945707415230572,12.228244364494458
12957,,970314193,818633130,1.758646847680211,10.67668297700584
39461,,78695449,349698912,2.3897415860556066,6.573134191334248
13291,,675253338,743945642,2.207416605204344,12.306749020237476
53272,,470347642,406937597,2.751674512401223,3.0636821596417576
44730,,713042337,843952372,2.6384132960811257,5.44088277593255
56768,,1341026643,527416628,2.3632732569240034,4.297668160637841
2800,,616562231,39006046,2.6072602714411914,11.175720198312774
39807,,504826369,985732311,1.317981468513608,7.968176681315526
23160,,1213801419,913559776,2.3437002347782254,11.947526150383055
50615,,363661279,113408853,2.9824031251482666,3.89741495042108
56986,,848643563,797749504,2.8260580278001726,8.468709852313623
37775,,35018397,293200797,2.0504169771447778,7.609721389366314
47497,,979372742,948122379,2.974330386146903,8.797907838830724
25885,,298831089,228318092,2.7566194515675306,5.093295103637502
38663,,954242622,587251140,2.639037419576198,1.5946554858237505
53056,,422197964,115596206,1.5424549807794392,6.289031196385622
49347,,594075819,504994609,1.5743190729990602,3.102623016340658
25761,,478443770,1249814342,1.3248627036809921,9.22285578888841
42444,,994905009,684986250,2.877703220117837,1.1536960871890187
56300,,705802215,189775862,2.0456436197273433,5.663906344911084
7548,,716441989,316953158,2.4638762371614575,6.235609415918589
41627,,915173026,984258592,1.235790865495801,1.5173815868329257
53178,,441878226,135051704,2.6935167093761265,13.296533797634766
2890,,269744757,1181943596,2.574908136855811,1.139159464277327
47841,,432861981,560193175,1.5366633031517267,6.4268191759474576
4307,,1158463703,532393900,1.0998092759400606,3.0483353717718273
54760,,888726573,490105088,1.3800018136389554,10.776939610252157
23502,,18241877,234137485,2.109267232939601,6.177608035039157
26958,,227275703,799745108,2.120989033486694,13.120545921614394
14540,,118265013,231963752,1.8780013220384717,5.052882711403072
53332,,721260054,164203356,1.9341911245137453,4.229974798858166
11333,,1301202175,990806126,1.9986200868152082,13.58435881929472
17414,,753780170,970984269,2.3522979873232543,8.597384477965534
57692,,1073139243,1226584194,1.437384083867073,1.6278044912032783
24590,,494330695,421433081,1.8445983668789268,8.61463670199737
49155,,1196609144,74635549,1.7835170766338706,6.198926311684772
44951,,472176607,390278316,2.6061972728930414,10.698403542395681
53896,,1044698570,832835705,2.2396375802345574,10.710963759804145
42783,,761970113,1259364173,2.716105491388589,8.745083863148466
4907,,1076693923,445084719,2.127057118806988,8.129887494491413
21838,,1235073277,1200377346,1.5072696236893535,8.39555603126064
46767,,851075264,508728385,1.4417000692337751,9.29968647682108
44947,,200689031,62235987,1.5272538769058883,5.2364218349102885
28369,,308135496,890638394,1.389938940294087,13.271191616542637
15788,,747211152,784191543,2.658054649364203,4.295183298410848
43168,,543252305,1226927585,1.993750603403896,9.02854121173732
46730,,844564246,262584724,2.977825575042516,4.661482383962721
3548,,1235060783,1111012727,2.1444519823417068,12.809734936105087
29814,,1011920190,1290261328,1.9658749238587916,3.8322782071772963
50681,,861180944,253639992,1.8004829650744796,5.534391113789752
44863,,115109896,1062372718,2.0326121714897454,10.209987483685836
55735,,362355331,30761788,1.1783957066945732,4.909654857823625
46275,,1183842585,191325642,2.6761852502822876,13.145075888605788
9199,,102655982,1025279752,1.8097542342729867,11.922676568618044
52618,,1140960451,1230510599,2.457473203074187,11.070373973343521
21235,,392345989,1175395859,1.0329469628632069,1.2909841910004616
25682,,466762231,418266224,1.821910611819476,12.624013161053881
13779,,621064546,839784769,1.2986764209344983,12.425740173319355
41679,,390360508,1042320300,1.3955093869008124,5.304130088537931
3217,,274963969,676113986,1.754838161636144,7.15924783423543
5810,,688184389,1089810756,1.673814539797604,4.136788718169555
27334,,240633936,809736894,2.539778574835509,9.266147150658071
9520,,174316590,1160330099,2.40571591258049,13.476231387350708
38289,,425283714,663515026,2.559008836746216,8.512359232874587
13156,,1186831259,980100270,2.852594477124512,10.63285394385457
26660,,1255894958,970353734,1.6728559886105359,5.747248457046226
12194,,305155816,1181008483,2.4477171944454312,1.1766273779794574
46439,,1088380400,1295179556,1.6374073810875416,11.94500216981396
46538,,1301316616,7915451,2.3582018138840795,13.787980777211487
42638,,1127220245,721022886,2.2394264354370534,4.639366004150361
29356,,1109257380,344603815,2.8005820172838867,6.258073023986071
1505,,265213441,658520917,1.369380253367126,7.455243649659678
27961,,1223504667,1175609932,1.0326910228468478,7.077046495163813
43447,,944592033,849022085,2.8328617308288813,4.838884867494926
46195,,542678355,83371154,1.637753950431943,4.529269382590428
23567,,798483566,327630090,2.7196800159290433,13.858924929518253
53963,,1263402307,397863148,1.7665090560913086,2.487244712887332
5649,,949945067,486356158,1.1077555757947266,1.8835115348920226
39876,,919041598,729821563,1.9728452456183732,2.2220116627868265
7808,,456123964,549486311,1.2953806594014168,2.4244327081833035
33535,,1181887467,130606398,1.221608814317733,13.031656532548368
16503,,896786442,720907746,2.4733793823979795,9.40490852133371
14167,,305743429,1108346394,1.5133955609053373,9.14348640711978
16189,,1337728345,1081231369,2.7210400165058672,5.89227446494624
55827,,914259542,688536049,1.7759366012178361,12.908040867419913
43862,,808708192,223304991,1.5917334910482168,3.156255607260391
37299,,235070588,621688898,2.276033405214548,8.418001593556255
37072,,1067997454,527077188,2.452341032680124,11.72203568322584
52515,,763470168,1146629126,2.7714664745144546,11.602029805071652
42544,,189382204,1031516595,2.0741740707308054,5.422159143490717
45228,,768862913,761343863,1.2234236635267735,10.115823686588556
30,,232983230,591585830,1.0526828202418983,2.614027292933315
52972,,243278302,1039438534,1.7386454897932708,13.322749960701913
11498,,331622200,1033930732,1.7339099971577525,9.797986488090828
